ENSG00000147262.4
ENSG00000239718.1
ENSG00000241207.1
ENSG00000273573.1
ENSG00000280307.1
ENSG00000241229.3
ENSG00000201875.1
ENSG00000175302.5
ENSG00000199552.1
ENSG00000234189.1
ENSG00000200926.1
ENSG00000230718.1
ENSG00000201850.1
ENSG00000222202.1
ENSG00000226542.1
ENSG00000242158.3
ENSG00000257979.1
ENSG00000280345.1
ENSG00000242781.2
ENSG00000241808.1
ENSG00000200685.1
ENSG00000251823.2
ENSG00000250902.1
ENSG00000199895.1
ENSG00000233423.1
ENSG00000271141.1
ENSG00000275014.1
ENSG00000232252.1
ENSG00000254045.1
ENSG00000223247.1
ENSG00000200661.1
ENSG00000257183.1
ENSG00000252420.1
ENSG00000277062.1
ENSG00000221855.1
ENSG00000231364.3
ENSG00000235350.1
ENSG00000222404.1
ENSG00000169040.14
ENSG00000201942.1
ENSG00000254897.1
ENSG00000264963.2
ENSG00000228734.2
ENSG00000264862.2
ENSG00000225293.1
ENSG00000248457.1
ENSG00000256362.2
ENSG00000253358.1
ENSG00000283412.1
ENSG00000248238.2
ENSG00000217805.2
ENSG00000253236.2
ENSG00000244571.1
ENSG00000269681.1
ENSG00000239783.1
ENSG00000210709.1
ENSG00000241745.3
ENSG00000249605.1
ENSG00000266463.1
ENSG00000237027.1
ENSG00000200184.1
ENSG00000264754.1
ENSG00000221537.1
ENSG00000224842.2
ENSG00000276047.1
ENSG00000214628.3
ENSG00000272884.1
ENSG00000206866.1
ENSG00000223126.1
ENSG00000207930.1
ENSG00000248751.6
ENSG00000199666.2
ENSG00000254425.1
ENSG00000199856.2
ENSG00000172238.6
ENSG00000252802.1
ENSG00000206756.1
ENSG00000236999.1
ENSG00000252943.1
ENSG00000168122.4
ENSG00000255004.1
ENSG00000207935.3
ENSG00000251990.1
ENSG00000226159.2
ENSG00000199977.1
ENSG00000253668.1
ENSG00000252423.1
ENSG00000226206.1
ENSG00000286528.1
ENSG00000199994.1
ENSG00000270741.1
ENSG00000260640.1
ENSG00000200113.1
ENSG00000283281.1
ENSG00000258169.1
ENSG00000275808.1
ENSG00000264763.1
ENSG00000241169.1
ENSG00000235862.2
ENSG00000267417.1
ENSG00000219409.2
ENSG00000266270.1
ENSG00000259866.1
ENSG00000205696.4
ENSG00000221662.1
ENSG00000237589.1
ENSG00000272096.2
ENSG00000207654.4
ENSG00000250164.1
ENSG00000221303.1
ENSG00000256843.1
ENSG00000202089.1
ENSG00000163046.15
ENSG00000199203.1
ENSG00000279819.1
ENSG00000242101.3
ENSG00000228751.1
ENSG00000222942.1
ENSG00000227466.1
ENSG00000211661.2
ENSG00000199568.1
ENSG00000248397.1
ENSG00000267084.1
ENSG00000277332.1
ENSG00000285739.1
ENSG00000224223.1
ENSG00000199962.1
ENSG00000269256.1
ENSG00000255247.1
ENSG00000259203.2
ENSG00000206623.1
ENSG00000206600.1
ENSG00000282625.1
ENSG00000216359.1
ENSG00000284498.1
ENSG00000206895.1
ENSG00000234860.2
ENSG00000276385.1
ENSG00000200291.1
ENSG00000274493.1
ENSG00000206813.1
ENSG00000264169.2
ENSG00000201321.1
ENSG00000266794.2
ENSG00000206644.1
ENSG00000228222.1
ENSG00000234758.1
ENSG00000239946.1
ENSG00000170419.11
ENSG00000145526.12
ENSG00000128250.5
ENSG00000208025.1
ENSG00000260153.1
ENSG00000281896.1
ENSG00000234455.1
ENSG00000223324.1
ENSG00000243049.3
ENSG00000228803.1
ENSG00000217327.3
ENSG00000231417.2
ENSG00000228411.1
ENSG00000271507.1
ENSG00000233918.1
ENSG00000224643.5
ENSG00000249621.1
ENSG00000238719.1
ENSG00000224966.4
ENSG00000202344.1
ENSG00000218561.1
ENSG00000271850.2
ENSG00000230035.2
ENSG00000249255.1
ENSG00000272134.1
ENSG00000260033.1
ENSG00000260406.1
ENSG00000251958.1
ENSG00000228838.1
ENSG00000201662.1
ENSG00000202523.1
ENSG00000266421.3
ENSG00000229271.1
ENSG00000148386.9
ENSG00000207016.1
ENSG00000252214.1
ENSG00000224895.1
ENSG00000239794.3
ENSG00000207177.1
ENSG00000277483.1
ENSG00000279647.1
ENSG00000278218.1
ENSG00000224451.2
ENSG00000225479.1
ENSG00000244091.1
ENSG00000263970.1
ENSG00000201715.1
ENSG00000236948.2
ENSG00000288554.1
ENSG00000181903.5
ENSG00000251705.1
ENSG00000243374.3
ENSG00000231650.1
ENSG00000264982.1
ENSG00000260933.1
ENSG00000274618.2
ENSG00000200701.1
ENSG00000262803.1
ENSG00000264060.1
ENSG00000278469.1
ENSG00000255280.1
ENSG00000279958.1
ENSG00000202056.1
ENSG00000265213.1
ENSG00000249302.2
ENSG00000228292.1
ENSG00000267146.1
ENSG00000237631.2
ENSG00000232647.1
ENSG00000266515.1
ENSG00000242608.1
ENSG00000277591.1
ENSG00000199881.1
ENSG00000236403.2
ENSG00000236509.2
ENSG00000201954.1
ENSG00000253331.1
ENSG00000214976.2
ENSG00000259057.1
ENSG00000271392.1
ENSG00000274937.1
ENSG00000267537.1
ENSG00000275362.1
ENSG00000240404.2
ENSG00000259977.1
ENSG00000255780.1
ENSG00000206905.1
ENSG00000239722.1
ENSG00000277575.1
ENSG00000173976.16
ENSG00000273710.1
ENSG00000224583.1
ENSG00000233522.1
ENSG00000201201.1
ENSG00000201223.1
ENSG00000227625.2
ENSG00000285827.1
ENSG00000265078.2
ENSG00000147246.10
ENSG00000125788.6
ENSG00000270381.1
ENSG00000266963.1
ENSG00000200086.1
ENSG00000254787.1
ENSG00000287508.1
ENSG00000235785.1
ENSG00000259496.2
ENSG00000228237.5
ENSG00000252451.1
ENSG00000230986.1
ENSG00000287394.1
ENSG00000227537.1
ENSG00000274833.1
ENSG00000265719.1
ENSG00000250001.1
ENSG00000202050.1
ENSG00000177947.14
ENSG00000254705.1
ENSG00000255555.1
ENSG00000157219.5
ENSG00000256120.2
ENSG00000236877.2
ENSG00000223807.1
ENSG00000272710.2
ENSG00000141979.4
ENSG00000232542.1
ENSG00000228467.2
ENSG00000287194.1
ENSG00000239953.3
ENSG00000250243.3
ENSG00000250293.1
ENSG00000258784.1
ENSG00000277058.2
ENSG00000202008.1
ENSG00000274075.1
ENSG00000287794.1
ENSG00000238658.1
ENSG00000252316.1
ENSG00000288669.1
ENSG00000248859.2
ENSG00000201047.1
ENSG00000253900.1
ENSG00000202141.1
ENSG00000280296.1
ENSG00000207310.1
ENSG00000238482.1
ENSG00000270531.1
ENSG00000236872.1
ENSG00000267039.1
ENSG00000207444.1
ENSG00000221375.1
ENSG00000199605.1
ENSG00000244328.3
ENSG00000251371.1
ENSG00000232795.1
ENSG00000257056.3
ENSG00000102243.13
ENSG00000200494.1
ENSG00000239822.3
ENSG00000258050.2
ENSG00000257957.1
ENSG00000237611.2
ENSG00000276861.1
ENSG00000201289.1
ENSG00000248577.1
ENSG00000207451.1
ENSG00000251183.1
ENSG00000247872.2
ENSG00000243274.3
ENSG00000234089.2
ENSG00000278057.4
ENSG00000276131.1
ENSG00000263988.2
ENSG00000219188.1
ENSG00000270141.3
ENSG00000240265.1
ENSG00000242236.2
ENSG00000276588.1
ENSG00000270569.1
ENSG00000211856.1
ENSG00000253109.1
ENSG00000237412.7
ENSG00000273106.1
ENSG00000284402.1
ENSG00000253543.1
ENSG00000224277.5
ENSG00000238735.1
ENSG00000236078.2
ENSG00000188120.14
ENSG00000200840.1
ENSG00000263403.1
ENSG00000236769.3
ENSG00000263167.1
ENSG00000235880.1
ENSG00000240596.1
ENSG00000200105.1
ENSG00000207101.1
ENSG00000264757.1
ENSG00000239862.1
ENSG00000235996.1
ENSG00000284572.1
ENSG00000244044.3
ENSG00000236572.1
ENSG00000259946.1
ENSG00000256371.1
ENSG00000222351.1
ENSG00000238263.1
ENSG00000212625.1
ENSG00000277133.1
ENSG00000277438.1
ENSG00000229882.1
ENSG00000255015.1
ENSG00000269082.1
ENSG00000237971.1
ENSG00000227649.1
ENSG00000207189.1
ENSG00000268902.3
ENSG00000253924.2
ENSG00000225391.5
ENSG00000286784.1
ENSG00000249928.2
ENSG00000223156.1
ENSG00000203411.3
ENSG00000165471.7
ENSG00000277247.1
ENSG00000239677.6
ENSG00000258928.1
ENSG00000252711.1
ENSG00000251456.1
ENSG00000286817.1
ENSG00000242983.1
ENSG00000286759.1
ENSG00000200630.1
ENSG00000261559.1
ENSG00000262081.2
ENSG00000253416.1
ENSG00000144771.8
ENSG00000249082.2
ENSG00000256473.1
ENSG00000234677.1
ENSG00000221296.2
ENSG00000266570.1
