SampleID,hsa-mir-4435-1,hsa-mir-1908,hsa-mir-6738,hsa-mir-6873,hsa-mir-6822,hsa-mir-6832,hsa-mir-6825,hsa-mir-3126,hsa-mir-548o,hsa-mir-4446,hsa-mir-1237,hsa-mir-3910-1,hsa-mir-6817,hsa-mir-512-2,hsa-mir-1288,hsa-mir-3175,hsa-mir-4647,hsa-mir-579,hsa-mir-548l,hsa-mir-4492,hsa-mir-3622a,hsa-mir-135a-1,hsa-mir-4536-2,hsa-mir-6783,hsa-mir-6746,hsa-mir-2278,hsa-mir-3183,hsa-mir-4767,hsa-mir-6087,hsa-mir-3680-2,hsa-mir-6764,hsa-mir-488,hsa-mir-4423,hsa-mir-892a,hsa-mir-4762,hsa-mir-6796,hsa-mir-552,hsa-mir-6779,hsa-mir-466,hsa-mir-6799,hsa-mir-3943,hsa-mir-545,hsa-mir-3942,hsa-mir-6736,hsa-mir-4524a,hsa-mir-518b,hsa-mir-519c,hsa-mir-6818,hsa-mir-516a-2,hsa-mir-5708,hsa-mir-6807,hsa-mir-3679,hsa-mir-4687,hsa-mir-6851,hsa-mir-3064,hsa-mir-6844,hsa-mir-6803,hsa-mir-572,hsa-mir-3158-1,hsa-mir-184,hsa-mir-4716,hsa-mir-6788,hsa-mir-1255a,hsa-mir-6515,hsa-mir-5687,hsa-mir-4709,hsa-mir-4757,hsa-mir-519a-1,hsa-mir-6855,hsa-mir-6781,hsa-mir-520g,hsa-mir-6840,hsa-mir-4714,hsa-mir-4645,hsa-mir-7111,hsa-mir-6809,hsa-mir-5188,hsa-mir-6888,hsa-mir-6728,hsa-mir-4727,hsa-mir-3136,hsa-mir-6507,hsa-mir-4791,hsa-mir-937,hsa-mir-548e,hsa-mir-548n,hsa-mir-4638,hsa-mir-585,hsa-mir-4724,hsa-mir-5683,hsa-mir-4755,hsa-mir-487a,hsa-mir-4433a,hsa-mir-548ag-2,hsa-mir-548b,hsa-mir-133a-1,hsa-mir-1228,hsa-mir-4529,hsa-mir-550a-3,hsa-mir-515-1,hsa-mir-4705,hsa-mir-6512,hsa-mir-4659a,hsa-mir-548aq,hsa-mir-3132,hsa-mir-2682,hsa-mir-519e,hsa-mir-4666a,hsa-mir-3936,hsa-mir-4651,hsa-mir-6883,hsa-mir-891b,hsa-mir-1283-1,hsa-mir-1243,hsa-mir-3911,hsa-mir-4686,hsa-mir-4445,hsa-mir-1909,hsa-mir-378g,hsa-mir-124-1,hsa-mir-3160-1,hsa-mir-4725,hsa-mir-4482,hsa-mir-129-2,hsa-mir-6801,hsa-mir-5008,hsa-mir-6717,hsa-mir-6821,hsa-mir-5584,hsa-mir-5582,hsa-mir-6871,hsa-mir-4306,hsa-mir-6866,hsa-mir-6849,hsa-mir-4785,hsa-mir-1238,hsa-mir-6757,hsa-mir-4695,hsa-mir-4510,hsa-mir-7151,hsa-mir-6760,hsa-mir-6753,hsa-mir-378d-1,hsa-mir-607,hsa-mir-1236,hsa-mir-544a,hsa-mir-3133,hsa-mir-3681,hsa-mir-4669,hsa-mir-3164,hsa-mir-4770,hsa-mir-3159,hsa-mir-6782,hsa-mir-548a-3,hsa-mir-548d-2,hsa-mir-3688-1,hsa-mir-4748,hsa-mir-6747,hsa-mir-6720,hsa-mir-6879,hsa-mir-4690,hsa-mir-548t,hsa-mir-5681b,hsa-mir-3171,hsa-mir-588,hsa-mir-6877,hsa-mir-6836,hsa-mir-3158-2,hsa-mir-4782,hsa-mir-6756,hsa-mir-378i,hsa-mir-4453,hsa-mir-548d-1,hsa-mir-3618,hsa-mir-6766,hsa-mir-372,hsa-mir-1294,hsa-mir-7155,hsa-mir-1258,hsa-mir-7846,hsa-mir-4707,hsa-mir-6793,hsa-mir-1283-2,hsa-mir-3149,hsa-mir-1246,hsa-mir-3616,hsa-mir-6846,hsa-mir-4642,hsa-mir-521-2,hsa-mir-4426,hsa-mir-6869,hsa-mir-1303,hsa-mir-656,hsa-mir-7641-1,hsa-mir-1260b,hsa-mir-18b,hsa-mir-6734,hsa-mir-3939,hsa-mir-4667,hsa-mir-4744,hsa-mir-6816,hsa-mir-564,hsa-mir-320c-2,hsa-mir-1539,hsa-mir-4491,hsa-mir-559,hsa-mir-6886,hsa-mir-6501,hsa-mir-5579,hsa-mir-7850,hsa-mir-1181,hsa-mir-4519,hsa-mir-6514,hsa-mir-4487,hsa-mir-4797,hsa-mir-1537,hsa-mir-3660,hsa-mir-4517,hsa-mir-943,hsa-mir-6762,hsa-mir-4424,hsa-mir-1825,hsa-mir-3202-2,hsa-mir-518e,hsa-mir-4745,hsa-mir-5007,hsa-mir-4665,hsa-mir-4790,hsa-mir-4654,hsa-mir-5090,hsa-mir-6769a,hsa-mir-4658,hsa-mir-3199-1,hsa-mir-4773-2,hsa-mir-5089,hsa-mir-6843,hsa-mir-1296,hsa-mir-6758,hsa-mir-147b,hsa-mir-1185-1,hsa-mir-4480,hsa-mir-7156,hsa-mir-6749,hsa-mir-655,hsa-mir-4635,hsa-mir-4678,hsa-mir-153-2,hsa-mir-3137,hsa-mir-4466,hsa-mir-506,hsa-mir-4518,hsa-mir-548ar,hsa-mir-521-1,hsa-mir-3152,hsa-mir-6894,hsa-mir-627,hsa-mir-3923,hsa-mir-6778,hsa-mir-4784,hsa-mir-3176,hsa-mir-4641,hsa-mir-3202-1,hsa-mir-6723,hsa-mir-624,hsa-mir-1291,hsa-mir-514a-2,hsa-mir-516b-2,hsa-mir-1912,hsa-mir-1245b,hsa-mir-4474,hsa-mir-1538,hsa-mir-450a-2,hsa-mir-6813,hsa-mir-3529,hsa-mir-4674,hsa-mir-6125,hsa-mir-6504,hsa-mir-1229,hsa-mir-611,hsa-mir-4522,hsa-mir-3198-1,hsa-mir-206,hsa-mir-600,hsa-mir-6772,hsa-mir-6511b-1,hsa-mir-518a-1,hsa-mir-3692,hsa-mir-4756,hsa-mir-6751,hsa-mir-6505,hsa-mir-4662b,hsa-mir-5590,hsa-mir-4512,hsa-mir-3131,hsa-mir-548ai,hsa-mir-6874,hsa-mir-7845,hsa-mir-6824,hsa-mir-6850,hsa-mir-3187,hsa-mir-4743,hsa-mir-202,hsa-mir-3143,hsa-mir-6730,hsa-mir-4479,hsa-mir-6852,hsa-mir-6750,hsa-mir-301b,hsa-mir-4787,hsa-mir-3129,hsa-mir-342,hsa-mir-3920,hsa-mir-203b,hsa-mir-4661,hsa-mir-548s,hsa-mir-7705,hsa-mir-4685,hsa-mir-3922,hsa-mir-548v,hsa-mir-1273h,hsa-mir-4488,hsa-mir-4461,hsa-mir-4677,hsa-mir-4676,hsa-mir-6797,hsa-mir-3139,hsa-mir-887,hsa-mir-4773-1,hsa-mir-3115,hsa-mir-18a,hsa-mir-3191,hsa-mir-550a-1,hsa-mir-580,hsa-mir-320b-2,hsa-mir-6503,hsa-mir-7110,hsa-mir-7-3,hsa-mir-3926-1,hsa-mir-6878,hsa-mir-4660,hsa-mir-6819,hsa-mir-6729,hsa-mir-3653,hsa-mir-323a,hsa-mir-187,hsa-mir-6895,hsa-mir-939,hsa-mir-4717,hsa-mir-4526,hsa-mir-6792,hsa-mir-4794,hsa-mir-517b,hsa-mir-6727,hsa-mir-1276,hsa-mir-6812,hsa-mir-431,hsa-mir-138-1,hsa-mir-6502,hsa-mir-4772,hsa-mir-641,hsa-mir-6805,hsa-mir-6741,hsa-mir-4730,hsa-mir-517c,hsa-mir-2110,hsa-mir-3124,hsa-mir-135a-2,hsa-mir-6814,hsa-mir-4739,hsa-mir-664b,hsa-mir-6740,hsa-mir-4779,hsa-mir-1245a,hsa-mir-760,hsa-mir-3125,hsa-mir-4523,hsa-mir-195,hsa-mir-3130-2,hsa-mir-765,hsa-mir-4652,hsa-mir-23c,hsa-mir-3065,hsa-mir-219b,hsa-mir-146b,hsa-mir-5690,hsa-mir-495,hsa-mir-376b,hsa-mir-6884,hsa-mir-4431,hsa-mir-4781,hsa-mir-4673,hsa-mir-4680,hsa-mir-5586,hsa-mir-873,hsa-mir-581,hsa-mir-4775,hsa-mir-1257,hsa-mir-4802,hsa-mir-539,hsa-mir-515-2,hsa-mir-150,hsa-mir-548aw,hsa-mir-4536-1,hsa-mir-2276,hsa-mir-3913-2,hsa-mir-548at,hsa-mir-484,hsa-mir-3945,hsa-mir-485,hsa-mir-200c,hsa-mir-660,hsa-mir-744,hsa-mir-1-2,hsa-mir-4728,hsa-mir-616,hsa-mir-642a,hsa-mir-185,hsa-mir-3155a,hsa-mir-7161,hsa-mir-3926-2,hsa-mir-450a-1,hsa-mir-2681,hsa-mir-136,hsa-mir-518d,hsa-mir-429,hsa-mir-3157,hsa-mir-5009,hsa-mir-22,hsa-mir-629,hsa-mir-621,hsa-mir-105-1,hsa-mir-6755,hsa-mir-675,hsa-mir-6511b-2,hsa-mir-5698,hsa-mir-486-1,hsa-mir-518c,hsa-mir-190b,hsa-mir-148b,hsa-mir-940,hsa-mir-6718,hsa-mir-4758,hsa-mir-194-2,hsa-let-7g,hsa-mir-1249,hsa-mir-944,hsa-mir-1185-2,hsa-mir-6777,hsa-mir-3192,hsa-mir-6892,hsa-mir-4753,hsa-mir-7106,hsa-mir-1307,hsa-mir-210,hsa-mir-320b-1,hsa-mir-382,hsa-mir-520e,hsa-mir-582,hsa-mir-758,hsa-mir-5699,hsa-mir-193a,hsa-mir-93,hsa-mir-802,hsa-mir-767,hsa-mir-4738,hsa-mir-323b,hsa-mir-2277,hsa-mir-3677,hsa-mir-320d-2,hsa-mir-100,hsa-mir-3611,hsa-mir-3682,hsa-mir-190a,hsa-mir-4433b,hsa-mir-6748,hsa-mir-1976,hsa-mir-3613,hsa-mir-6847,hsa-mir-500b,hsa-mir-33a,hsa-mir-29a,hsa-mir-105-2,hsa-mir-6806,hsa-mir-337,hsa-mir-3190,hsa-mir-3200,hsa-mir-338,hsa-mir-301a,hsa-mir-23b,hsa-mir-499a,hsa-let-7a-3,hsa-mir-3937,hsa-mir-493,hsa-mir-139,hsa-mir-216a,hsa-mir-3913-1,hsa-mir-636,hsa-let-7d,hsa-mir-3917,hsa-mir-513c
TCGA-BC-A10T,-3.128056e-01,1.215623e+00,-3.151205e-01,-2.376913e-01,-2.248595e-01,-3.263570e-01,-4.471032e-01,-2.670500e-01,-1.113244e+00,-2.417007e-01,-4.079652e-01,-2.575959e-01,-3.058876e-01,-2.231149e-01,-9.439995e-01,-2.288689e-01,-4.766110e-01,-8.176432e-01,-5.279667e-01,-3.431772e-01,-4.609991e-01,-2.892450e-01,-6.064282e-01,-2.616487e-01,-3.771817e-01,-4.256925e-01,-3.610363e-01,-3.263570e-01,7.336611e-01,-6.292158e-01,-7.092308e-01,9.407680e-01,-3.135146e-01,-1.004394e-01,-8.838219e-01,-3.072794e-01,-6.912170e-02,-5.560296e-01,-2.625691e-01,-2.844729e-01,3.164632e+00,-1.109632e+00,2.313729e-01,-3.157517e-01,5.770443e-01,-2.238508e-01,-2.532713e-01,-7.514398e-01,-1.797349e-01,-4.479625e-01,-3.533493e-01,-5.392131e-01,2.701492e+00,1.393403e+00,1.391157e-01,-5.145377e-01,-8.421028e-01,-2.869061e-01,-5.839416e-01,-1.452529e-01,-3.330031e-01,7.610468e-01,3.303233e-01,1.418507e-01,-3.318310e-01,1.131510e+00,-4.568287e-01,-2.031280e-01,-6.165406e-01,-6.410813e-01,-2.080661e-01,-2.853556e-01,-3.394579e-01,-7.278821e-01,-3.157517e-01,-3.191424e-01,-4.064237e-01,-3.953156e-01,-4.143085e-01,9.568582e-01,-4.707526e-01,-1.781661e-01,-8.454377e-01,-4.900436e-01,6.088767e-03,-4.697091e-01,-5.127925e-01,-5.211675e-01,-5.788622e-01,-1.596902e-01,-5.747136e-01,-2.052286e-01,-3.510063e-01,1.754696e+00,-2.573035e-01,3.814378e-01,-2.901862e-01,-4.627023e-01,-8.108461e-01,-1.895870e-01,-2.637235e-01,5.390560e+00,-3.665938e-01,-3.151205e-01,2.175330e+00,-1.622807e-01,-1.693851e-01,-2.256193e-01,-5.843590e-01,-5.031338e-01,3.244888e+00,-1.150842e-01,-1.839475e-01,-2.667630e-01,-3.562637e-01,-2.247893e-01,-1.707210e-01,-3.928371e-01,2.671865e+00,-1.983476e-01,-2.120630e-01,-6.164170e-01,-2.646173e-01,-1.662156e-01,-3.382631e-01,-2.080526e-01,1.158398e+00,-3.238798e-01,-2.512384e-01,-5.103712e-01,-3.380070e-01,-3.583281e-01,-2.710697e-01,2.671865e+00,-3.770479e-01,-2.796572e-01,-5.768929e-01,1.568160e+00,-2.236639e-01,-2.989150e-01,-2.288689e-01,-2.875987e-01,4.951015e-01,1.037080e-01,-2.939998e-01,-2.441586e-01,-4.944346e-01,-4.424879e-02,-3.389172e-01,1.930488e+00,5.324395e+00,3.313474e+00,-3.168874e-01,-3.380070e-01,-7.465605e-01,-4.634423e-01,-3.510063e-01,-6.673398e-01,4.729121e-01,-6.041221e-01,-5.029368e-01,-3.227334e-01,-2.774227e-01,-3.131634e-01,-3.837769e-01,1.115574e+00,6.223043e+00,-4.999113e-01,-4.334055e-01,-2.979147e-01,3.650179e+00,4.336054e-01,-6.674613e-01,1.542076e+00,3.069341e+00,-9.580216e-02,1.126683e-01,-5.798929e-01,-2.489503e-01,-5.358264e-01,-6.016971e-01,-7.580949e-01,-2.045812e-01,-4.053049e-01,-1.761523e-01,-2.877249e-01,-4.704074e-01,-2.759853e-01,-2.689177e-01,3.658499e+00,-2.288689e-01,-6.397683e-01,2.179797e-02,-5.139116e-01,-3.551563e-01,-5.757513e-01,6.955424e-01,-3.600605e-01,-4.154381e-01,-4.127657e-01,-2.844729e-01,-2.984146e-01,-3.401590e-01,2.192960e+00,-3.400346e-01,-2.939998e-01,-2.774980e-01,-7.846422e-01,4.586200e+00,1.905945e-01,-5.713136e-01,-4.011407e-01,-8.991165e-01,-3.178953e-01,-6.959054e-01,4.783548e-01,-1.091704e-01,2.637749e-01,-4.165944e-01,-5.217297e-01,-5.695501e-01,-2.475762e-01,-3.522607e-01,-1.915795e-01,-5.460595e-01,-2.346215e-01,-2.757966e-01,-4.384645e-01,-4.467487e-01,-6.216583e-01,-4.756990e-01,-3.175361e-01,-8.878595e-01,-2.346215e-01,-2.627705e-01,-7.816356e-01,-1.344580e-02,-3.747458e-01,-4.317058e-01,-3.380732e-01,-2.717186e-01,-4.029177e-01,1.010753e+00,-3.023413e-02,-2.288689e-01,9.715171e-01,-1.216062e-01,-3.007912e-01,-3.655572e-01,-7.011741e-02,-3.079737e-01,-2.979147e-01,-2.143453e-01,3.717153e-01,-6.462386e-01,-3.580903e-01,-1.611242e-01,-3.793899e-01,-1.333757e-01,-5.981879e-01,-2.288689e-01,-3.151205e-01,-7.667340e-01,-7.311571e-01,9.662316e-01,-7.472015e-02,-1.958121e-01,-1.823663e-01,-3.079737e-01,-2.783646e-01,-5.218967e-01,4.256325e-01,-3.971223e-01,-3.418373e-01,-6.449830e-01,-7.469611e-01,-2.120630e-01,-4.554820e-01,-2.459502e-01,-4.453242e-01,-4.339120e-01,-1.244669e-01,1.941733e+00,2.329539e-01,-9.365619e-01,-2.391912e-01,-4.235532e-01,-1.876294e-01,-6.194984e-01,-2.618615e-01,-4.141554e-01,1.766404e-01,-2.486557e-01,-1.611355e-01,-4.770441e-01,-8.481621e-01,-4.862994e-01,1.107919e+00,-3.749334e-01,-6.345266e-01,1.206375e+00,4.593581e-01,-4.543695e-01,-4.827174e-03,1.924541e+00,-9.588766e-01,-4.160399e-01,-8.357034e-01,-5.984861e-01,-8.063365e-01,-4.358883e-01,3.955989e+00,-1.340590e-01,-4.903820e-01,-3.692890e-01,-3.946483e-01,2.147390e-01,-7.834619e-01,-4.658804e-01,-4.011407e-01,-2.630255e-01,-6.053534e-01,-7.118237e-01,-4.659015e-01,1.681052e+00,2.216508e+00,-3.435196e-01,-2.591074e-01,-2.998057e-01,-7.420237e-01,-1.014646e+00,-1.744464e-01,-1.076270e+00,-3.696571e-01,3.118882e-01,8.900844e-01,-4.968945e-01,-3.841344e-01,3.522607e+00,-8.577246e-01,-2.486557e-01,-3.072794e-01,-8.772320e-01,-2.336230e-01,-2.335448e-01,-5.232631e-01,-4.241373e-01,1.073703e+00,-3.534092e-01,-2.979147e-01,-3.413327e-01,-2.496381e-01,-4.770441e-01,-2.255185e-01,-3.692990e-01,-2.101749e-01,-1.910923e-01,-6.903409e-01,2.969891e-02,-1.066620e-01,-5.353956e-01,-4.988779e-01,-2.465319e-01,-2.328461e-01,1.727044e-01,-6.361816e-01,-2.686209e-01,-5.658372e-01,4.264596e-01,-1.528869e-01,-4.314695e-01,-3.292153e-01,6.759937e-01,-2.817641e-01,-3.421766e-01,-7.247519e-01,1.816860e+00,1.092923e+00,-4.881078e-01,-3.395129e-01,-5.655361e-01,-5.092965e-01,-9.121250e-01,-2.847411e-01,-3.975767e-01,-1.122598e-01,2.424732e-02,1.018958e+00,-3.285394e-01,-9.600452e-01,-3.058876e-01,4.582139e-01,-6.239022e-01,-1.801428e-01,-8.010013e-01,-7.030185e-01,-3.151205e-01,-7.853625e-01,-1.058697e-01,-1.748878e-01,-1.780517e-01,-1.244096e-02,2.879943e-01,-6.919457e-01,-3.206300e-01,-4.141554e-01,-7.881086e-01,-3.072794e-01,-1.896195e-01,-1.682242e-01,-8.880477e-01,-6.206069e-01,9.945953e-01,7.324827e-01,-9.024069e-01,-3.300100e-01,-1.124303e+00,-4.307422e-01,-2.647643e-01,-4.728690e-01,-6.703652e-02,-3.277007e-01,-2.356472e-01,-2.610079e-01,-3.718308e-01,1.227872e-01,-4.968945e-01,2.319611e+00,-4.286714e-01,1.335381e+00,9.958785e-02,-5.666143e-01,-3.526341e-01,-1.836485e-01,1.731328e+00,-2.566105e-01,-1.626597e-01,-3.618734e-01,-6.793779e-01,-1.384314e-02,-1.153368e-01,-6.563883e-01,-3.448667e-01,1.577381e-01,1.978989e-02,-4.673630e-02,1.897653e-03,-1.764911e-01,2.847823e+00,-2.006186e-01,-5.791650e-01,-2.953122e-01,-1.097836e+00,-5.674496e-01,-3.389800e-01,-1.076221e-01,-2.536789e-01,-4.299194e-01,-8.408664e-02,-4.970084e-01,-8.221854e-01,-9.859174e-01,-1.674317e-01,-8.884967e-02,-1.714381e-02,-2.591334e-01,-5.919314e-01,-6.425689e-01,-5.722134e-01,1.170051e+00,8.072538e-01,-2.790168e-01,-2.069118e-01,-3.339405e-01,-6.031540e-01,-7.318552e-01,-5.132848e-01,-3.093592e-01,-7.304263e-01,-4.503885e-01,3.564819e-01,6.138031e-02,-1.353307e+00,1.700550e-01,1.950788e+00,-4.648527e-01,-4.454794e-01,-7.791233e-01,-4.484967e-01,-8.398732e-02,6.139113e-01,-1.159998e-01,-4.676446e-02,-2.416609e-01,2.771062e+00,-4.093593e-02,-8.713018e-02,-6.539097e-01,-3.039012e-01,-1.691726e-01
TCGA-MI-A75E,-3.128056e-01,3.674083e-01,-3.151205e-01,-2.376913e-01,-2.248595e-01,-3.263570e-01,3.268821e+00,-2.670500e-01,-5.682789e-01,-2.417007e-01,1.452754e+00,-2.575959e-01,-3.058876e-01,-2.265731e-01,-6.406869e-01,-2.288689e-01,1.008827e+00,5.414615e-01,-5.279667e-01,2.033643e+00,-4.609991e-01,-1.379270e-02,4.945628e-01,-2.616487e-01,1.478949e+00,-4.256925e-01,-3.610363e-01,-3.263570e-01,6.113842e-02,-6.292158e-01,-7.092308e-01,1.689379e+00,-3.135146e-01,-1.004394e-01,8.377895e-01,-3.072794e-01,-1.649907e-01,-5.560296e-01,-2.625691e-01,-2.844729e-01,-2.759853e-01,8.665694e-01,5.788968e-01,-3.157517e-01,6.879459e-01,-2.272321e-01,-2.532713e-01,3.550109e-01,-1.797349e-01,6.470569e-01,-3.533493e-01,-5.392131e-01,1.238618e+00,1.393403e+00,1.835723e+00,1.606802e-01,1.229913e+00,-2.869061e-01,-5.839416e-01,-1.957287e-01,-3.330031e-01,-5.752514e-01,6.917765e-03,-7.423521e-01,1.078451e+00,-3.277476e-01,-4.568287e-01,-2.048569e-01,1.600634e+00,-6.410813e-01,-2.031953e-01,-2.853556e-01,-3.394579e-01,2.155888e+00,1.871121e+00,-3.191424e-01,-4.064237e-01,1.113338e+00,-4.143085e-01,9.568582e-01,6.725038e-01,-1.781661e-01,-3.763076e-01,-3.258175e-01,-5.632109e-01,-4.697091e-01,-5.127925e-01,-8.413466e-02,-4.779794e-01,-6.336097e-02,2.466931e+00,1.669192e-01,-3.510063e-01,-4.496198e-01,-1.432175e-01,6.955082e-01,2.547976e-01,1.201246e+00,1.817595e+00,-1.895870e-01,1.166112e+01,-2.566933e-01,-3.665938e-01,-3.151205e-01,2.175330e+00,-1.622807e-01,-1.693851e-01,-2.256193e-01,-5.843590e-01,2.939037e+00,-3.562637e-01,-1.150842e-01,-1.839475e-01,-2.667630e-01,-3.562637e-01,4.999624e-01,-1.707210e-01,-3.928371e-01,-3.380070e-01,-1.983476e-01,-2.120630e-01,7.085253e-01,-2.646173e-01,-1.074032e-01,-3.382631e-01,-2.080526e-01,-5.885409e-01,-3.238798e-01,-2.512384e-01,-5.103712e-01,1.166929e+00,1.275998e+00,-2.710697e-01,-3.380070e-01,1.189796e+00,-2.796572e-01,7.387043e-01,3.536254e+00,-2.236639e-01,-2.989150e-01,-2.288689e-01,-2.875987e-01,2.064322e+00,-5.889131e-01,-2.939998e-01,7.070427e-01,2.587541e+00,-3.564949e-01,-3.389172e-01,-2.979147e-01,-3.008133e-01,-4.079652e-01,-3.168874e-01,-3.380070e-01,1.099230e-01,-4.634423e-01,-3.510063e-01,-6.673398e-01,-1.880338e-01,1.449893e+00,-5.029368e-01,-3.227334e-01,-2.774227e-01,-3.131634e-01,-3.837769e-01,5.344812e-01,-2.600157e-01,9.382950e-01,-4.334055e-01,-2.979147e-01,5.592350e-01,4.336054e-01,8.640143e-01,-5.176971e-01,-3.882901e-01,-9.301989e-02,1.126683e-01,-5.798929e-01,1.445379e+00,6.360980e-01,1.129339e+00,2.021586e+00,-1.599930e-01,-4.053049e-01,-1.761523e-01,2.051603e+00,-4.704074e-01,-2.759853e-01,-2.689177e-01,-2.733361e-01,-2.288689e-01,4.996286e-01,1.149263e+00,-5.139116e-01,-3.551563e-01,-9.438545e-02,-8.346508e-01,-3.600605e-01,-4.154381e-01,-4.127657e-01,-2.844729e-01,-2.984146e-01,9.345027e-03,-2.774227e-01,1.616472e+00,-2.939998e-01,-2.774980e-01,3.898169e+00,4.586200e+00,-5.677283e-01,-5.713136e-01,-4.011407e-01,-3.213337e-01,-3.178953e-01,1.251313e-01,1.131292e+00,-1.091704e-01,-5.318042e-01,-4.165944e-01,-5.217297e-01,2.589522e+00,-2.475762e-01,-3.522607e-01,-2.439845e-01,-5.460595e-01,-2.346215e-01,5.696781e-01,-4.384645e-01,-4.467487e-01,8.718378e-02,-4.756990e-01,-3.175361e-01,-1.192034e-01,-2.346215e-01,1.461373e+00,-5.890587e-01,9.503942e-01,1.334461e+00,-1.513968e-01,9.217395e-01,-2.717186e-01,-4.029177e-01,-4.893328e-01,3.056341e-01,-2.288689e-01,2.358339e+00,1.446337e-01,-3.007912e-01,-3.655572e-01,-9.249277e-02,-3.079737e-01,-2.979147e-01,-2.399245e-01,1.262879e+00,-6.462386e-01,2.739312e+00,-1.626875e-01,-3.793899e-01,-1.346581e-02,-5.981879e-01,-2.288689e-01,-3.151205e-01,4.037089e-01,4.802091e-01,5.826110e-01,-8.502665e-02,-1.958121e-01,-1.823663e-01,-3.079737e-01,9.912496e-01,-5.218967e-01,4.899811e+00,-3.971223e-01,-3.418373e-01,-6.449830e-01,-2.445088e-01,-2.120630e-01,-4.554820e-01,2.628593e+00,5.460523e-01,-4.339120e-01,-8.649736e-02,-4.709187e-01,-4.930858e-01,1.059207e-01,-2.518051e-01,-4.235532e-01,-1.876294e-01,-6.194984e-01,-2.618615e-01,-4.141554e-01,1.766404e-01,-2.486557e-01,-2.550057e-01,1.238480e+00,-1.239324e-01,-4.862994e-01,1.107919e+00,-3.749334e-01,2.100035e-01,1.206375e+00,2.586573e-01,-4.543695e-01,4.465136e-01,2.107831e-01,-4.991076e-01,-4.160399e-01,2.900608e-01,-3.608961e-02,7.920903e-01,1.132233e+00,-5.732148e-01,9.262812e-03,4.216420e-01,-6.090705e-01,1.041134e+00,2.126938e+00,1.981620e-01,-1.516527e-01,1.682562e+00,-2.630255e-01,1.591304e+00,2.771399e-01,1.002474e+00,-6.648938e-01,-3.263570e-01,8.617829e-01,-2.591074e-01,-2.998057e-01,-1.824271e-01,1.031056e+00,1.490914e+00,6.624987e-01,7.217013e-02,3.613196e+00,3.425654e-01,-1.742582e-01,1.958251e+00,-3.522607e-01,-6.773033e-01,-2.486557e-01,-3.072794e-01,3.051242e-02,-1.217540e-01,3.874887e-02,-5.232631e-01,-4.241373e-01,-4.473763e-01,-3.534092e-01,-2.979147e-01,-3.413327e-01,-2.496381e-01,-4.770441e-01,-2.255185e-01,-3.692990e-01,-1.410235e-01,6.885203e-01,-1.410058e-01,1.179487e+00,8.210493e-01,-5.353956e-01,-4.988779e-01,-2.465319e-01,-2.328461e-01,5.355776e-01,6.294137e-01,-2.686209e-01,5.479686e-01,-1.411414e-01,3.048294e+00,-4.314695e-01,-3.292153e-01,8.310990e-01,-8.034460e-01,-3.421766e-01,3.664476e-02,5.577391e-01,1.298395e+00,-8.488832e-01,-4.068633e-01,-1.211863e-01,-2.869456e-01,1.568855e+00,1.104404e+00,-3.975767e-01,3.598279e-01,7.013070e-01,-4.696762e-01,1.669192e-01,1.856087e+00,-3.058876e-01,-6.692335e-01,1.110584e+00,3.631911e-01,4.167812e-01,6.664029e-01,-3.151205e-01,1.735887e+00,-1.098174e-01,-1.748878e-01,1.367940e+00,7.630455e-01,2.879943e-01,-2.197054e-01,1.685394e+00,-4.141554e-01,4.123887e-01,-3.072794e-01,1.274864e-02,-1.651088e-01,6.233963e-01,3.934394e-01,1.768836e-01,1.250580e-01,1.262770e-02,-5.721687e-02,6.342874e-01,7.537989e-01,3.271730e+00,1.013291e-01,5.779713e+00,7.528714e+00,7.240680e-01,-2.610079e-01,1.106342e+00,1.216178e+00,-4.968945e-01,1.264147e+00,9.821296e-01,4.173064e-01,-3.818355e-01,-5.666143e-01,-2.282050e-01,1.190042e+00,1.539427e-01,2.103409e-01,-1.607748e-01,-4.523418e-01,1.167536e-01,-5.494293e-01,-2.925500e-03,-9.333963e-02,3.186018e-01,1.546712e+00,1.870144e+00,5.898573e-02,3.567587e-01,1.235438e-01,-5.768902e-01,-7.365568e-01,2.803894e-01,-2.953122e-01,2.592572e-01,-4.545859e-01,2.238547e-01,2.878538e-01,-2.536789e-01,6.595493e-01,1.602538e-01,-2.823650e-01,8.361096e-01,1.560273e-01,-1.548877e-01,-3.787767e-01,-1.714381e-02,-6.295594e-03,4.464474e-01,-6.086157e-01,-5.722134e-01,9.509792e-01,8.072538e-01,-2.790168e-01,8.313696e-02,3.485390e-01,-6.031540e-01,7.801502e-01,1.299527e+00,-3.093592e-01,3.859333e-02,1.755115e+00,3.627232e+00,-3.821164e-01,-4.658545e-02,2.473605e-01,-6.863012e-01,-1.605559e-01,1.087792e-01,5.591516e-02,9.596620e-01,-1.269458e-01,8.453438e-01,-1.159998e-01,7.586018e-02,1.747115e+00,-3.853512e-01,1.582856e+00,6.887433e-01,5.585446e-01,2.069260e-01,-1.691726e-01
