SampleID,hsa-mir-3945,hsa-mir-378f,hsa-mir-621,hsa-mir-6500,hsa-mir-548ar,hsa-mir-4516,hsa-mir-5682,hsa-mir-4654,hsa-mir-4752,hsa-mir-6771,hsa-mir-6787,hsa-mir-521-2,hsa-mir-3927,hsa-mir-5006,hsa-mir-4703,hsa-mir-527,hsa-mir-6872,hsa-mir-4467,hsa-mir-490,hsa-mir-551a,hsa-mir-548ai,hsa-mir-4648,hsa-mir-4644,hsa-mir-499b,hsa-mir-378d-2,hsa-mir-4429,hsa-mir-6831,hsa-mir-518f,hsa-mir-6790,hsa-mir-3141,hsa-mir-4736,hsa-mir-7156,hsa-mir-449c,hsa-mir-6890,hsa-mir-3617,hsa-mir-5089,hsa-mir-4524b,hsa-mir-7849,hsa-mir-548al,hsa-mir-6888,hsa-mir-4697,hsa-mir-770,hsa-mir-6849,hsa-mir-4682,hsa-mir-7844,hsa-mir-6510,hsa-mir-6860,hsa-mir-6848,hsa-mir-6835,hsa-mir-3120,hsa-mir-6876,hsa-mir-133a-1,hsa-mir-7977,hsa-mir-6507,hsa-mir-4494,hsa-mir-4777,hsa-mir-3146,hsa-mir-6856,hsa-mir-202,hsa-mir-3181,hsa-mir-5572,hsa-mir-6850,hsa-mir-6742,hsa-mir-4684,hsa-mir-518d,hsa-mir-518b,hsa-mir-516a-2,hsa-mir-4512,hsa-mir-5194,hsa-mir-6515,hsa-mir-2114,hsa-mir-3193,hsa-mir-6727,hsa-mir-499a,hsa-mir-3129,hsa-mir-5693,hsa-mir-5587,hsa-mir-4721,hsa-mir-6721,hsa-mir-3667,hsa-mir-3202-1,hsa-mir-5008,hsa-mir-1289-1,hsa-mir-4655,hsa-mir-466,hsa-mir-6843,hsa-mir-1256,hsa-mir-6881,hsa-mir-2278,hsa-mir-541,hsa-mir-518a-2,hsa-mir-4689,hsa-mir-4804,hsa-mir-3186,hsa-mir-3150a,hsa-mir-5094,hsa-mir-6723,hsa-mir-4674,hsa-mir-4741,hsa-mir-1912,hsa-mir-372,hsa-mir-4803,hsa-mir-133b,hsa-mir-4735,hsa-mir-3944,hsa-mir-147b,hsa-mir-4487,hsa-mir-3196,hsa-mir-3116-1,hsa-mir-4525,hsa-mir-520h,hsa-mir-6794,hsa-mir-4700,hsa-mir-6836,hsa-mir-4773-2,hsa-mir-3925,hsa-mir-371b,hsa-mir-4667,hsa-mir-3163,hsa-mir-4695,hsa-mir-3661,hsa-mir-4515,hsa-mir-564,hsa-mir-3117,hsa-mir-3116-2,hsa-mir-3180-4,hsa-mir-3935,hsa-mir-7114,hsa-mir-6739,hsa-mir-4745,hsa-mir-6717,hsa-mir-1913,hsa-mir-5691,hsa-mir-6769a,hsa-mir-6840,hsa-mir-4435-1,hsa-mir-515-1,hsa-mir-378d-1,hsa-mir-942,hsa-mir-1-2,hsa-mir-329-2,hsa-mir-6750,hsa-mir-556,hsa-mir-3124,hsa-mir-4726,hsa-mir-517c,hsa-mir-1285-1,hsa-mir-195,hsa-mir-4426,hsa-mir-1193,hsa-mir-487a,hsa-mir-5681a,hsa-mir-4489,hsa-mir-424,hsa-mir-3158-1,hsa-mir-2276,hsa-mir-4498,hsa-mir-3913-1,hsa-mir-3681,hsa-mir-3923,hsa-mir-4769,hsa-mir-3154,hsa-mir-892b,hsa-mir-4421,hsa-mir-483,hsa-mir-3692,hsa-mir-4639,hsa-mir-6884,hsa-mir-4517,hsa-mir-4706,hsa-mir-2682,hsa-mir-592,hsa-mir-30e,hsa-mir-6815,hsa-mir-6747,hsa-mir-3202-2,hsa-mir-581,hsa-mir-545,hsa-mir-3656,hsa-mir-4670,hsa-mir-3197,hsa-mir-7112,hsa-mir-6751,hsa-mir-3911,hsa-mir-6776,hsa-mir-525,hsa-mir-4716,hsa-mir-513a-1,hsa-mir-552,hsa-mir-3153,hsa-mir-6827,hsa-mir-4478,hsa-mir-3663,hsa-mir-6886,hsa-mir-6734,hsa-mir-8072,hsa-mir-4800,hsa-mir-938,hsa-mir-4749,hsa-mir-658,hsa-mir-132,hsa-mir-100,hsa-mir-3941,hsa-mir-421,hsa-mir-5003,hsa-mir-6502,hsa-mir-5090,hsa-mir-6837,hsa-mir-1908,hsa-mir-7111,hsa-mir-1539,hsa-mir-19a,hsa-mir-6873,hsa-mir-4722,hsa-mir-3912,hsa-mir-3920,hsa-mir-496,hsa-mir-3616,hsa-mir-4705,hsa-mir-498,hsa-mir-3926-2,hsa-mir-4768,hsa-mir-4433a,hsa-mir-2355,hsa-mir-181a-1,hsa-mir-891b,hsa-mir-198,hsa-mir-509-1,hsa-mir-6793,hsa-mir-4502,hsa-mir-548ba,hsa-mir-1243,hsa-mir-6774,hsa-mir-3147,hsa-mir-3133,hsa-mir-3909,hsa-mir-4454,hsa-mir-15b,hsa-mir-4727,hsa-mir-4786,hsa-mir-128-2,hsa-mir-643,hsa-mir-6865,hsa-mir-491,hsa-mir-3651,hsa-mir-6829,hsa-mir-6766,hsa-mir-935,hsa-mir-7705,hsa-mir-1245b,hsa-mir-657,hsa-mir-1278,hsa-mir-7641-2,hsa-mir-4707,hsa-mir-106a,hsa-mir-4725,hsa-mir-548n,hsa-mir-5703,hsa-mir-3199-2,hsa-mir-6779,hsa-mir-4492,hsa-mir-5009,hsa-mir-3929,hsa-mir-6499,hsa-let-7d,hsa-mir-5696,hsa-mir-1911,hsa-mir-6882,hsa-mir-487b,hsa-mir-6756,hsa-mir-4669,hsa-mir-4425,hsa-mir-6732,hsa-mir-4652,hsa-mir-1185-1,hsa-mir-607,hsa-mir-484,hsa-mir-155,hsa-mir-6716,hsa-mir-3917,hsa-mir-1295b,hsa-mir-6825,hsa-mir-7976,hsa-mir-5694,hsa-mir-6726,hsa-mir-449a,hsa-mir-3660,hsa-mir-382,hsa-mir-4728,hsa-mir-5584,hsa-mir-6889,hsa-mir-5681b,hsa-mir-6782,hsa-mir-142,hsa-mir-6789,hsa-mir-30c-1,hsa-mir-6875,hsa-mir-4306,hsa-mir-5000,hsa-mir-6805,hsa-mir-4763,hsa-mir-3913-2,hsa-mir-1224,hsa-mir-501,hsa-mir-521-1,hsa-mir-4779,hsa-mir-4731,hsa-mir-1296,hsa-mir-6737,hsa-mir-628,hsa-mir-5680,hsa-mir-6885,hsa-mir-6759,hsa-mir-6780b,hsa-mir-6775,hsa-mir-141,hsa-mir-6753,hsa-mir-6813,hsa-mir-1290,hsa-mir-549a,hsa-mir-320a,hsa-mir-4746,hsa-mir-548q,hsa-mir-3937,hsa-mir-5187,hsa-mir-16-2,hsa-mir-523,hsa-mir-1266,hsa-mir-93,hsa-mir-888,hsa-let-7c,hsa-mir-204,hsa-mir-6895,hsa-mir-4785,hsa-mir-15a,hsa-mir-4717,hsa-mir-3662,hsa-mir-4647,hsa-mir-6788,hsa-mir-6847,hsa-mir-548ag-2,hsa-mir-374b,hsa-mir-4714,hsa-mir-4506,hsa-mir-181d,hsa-mir-4797,hsa-mir-148b,hsa-mir-3132,hsa-mir-4665,hsa-mir-4284,hsa-mir-550a-2,hsa-mir-5586,hsa-mir-6501,hsa-mir-33b,hsa-mir-219a-1,hsa-mir-1229,hsa-mir-107,hsa-mir-4662a,hsa-mir-7854,hsa-mir-6869,hsa-mir-4484,hsa-mir-6891,hsa-mir-4678,hsa-mir-140,hsa-mir-887,hsa-mir-641,hsa-mir-4448,hsa-mir-873,hsa-mir-890,hsa-mir-181a-2,hsa-mir-381,hsa-mir-3119-2,hsa-mir-3190,hsa-mir-625,hsa-mir-205,hsa-mir-4660,hsa-mir-3609,hsa-mir-3684,hsa-mir-345,hsa-mir-1227,hsa-mir-376c,hsa-mir-3680-2,hsa-let-7f-1,hsa-mir-18a,hsa-mir-509-2,hsa-mir-30c-2,hsa-mir-1245a,hsa-mir-125b-2,hsa-mir-4738,hsa-mir-6505,hsa-mir-561,hsa-mir-103a-1,hsa-mir-4999,hsa-mir-3127,hsa-mir-4458,hsa-mir-373,hsa-mir-5001,hsa-mir-4433b,hsa-mir-133a-2,hsa-mir-1304,hsa-mir-769,hsa-mir-758,hsa-let-7b,hsa-mir-744,hsa-mir-4795,hsa-mir-4643,hsa-mir-3922,hsa-mir-6132,hsa-mir-217,hsa-mir-7845,hsa-mir-423,hsa-mir-5100,hsa-mir-4526,hsa-mir-3187,hsa-mir-1255a,hsa-mir-5581,hsa-mir-503,hsa-mir-760,hsa-mir-224,hsa-mir-573,hsa-mir-6764,hsa-mir-34b,hsa-mir-378a,hsa-mir-4636,hsa-mir-377,hsa-mir-1270,hsa-mir-335,hsa-mir-597,hsa-mir-152,hsa-mir-664b,hsa-mir-3678,hsa-mir-5687,hsa-mir-767,hsa-mir-92b,hsa-mir-6807,hsa-mir-4444-2,hsa-mir-4742,hsa-mir-1276,hsa-mir-589,hsa-mir-1287,hsa-mir-21,hsa-mir-6715a,hsa-mir-5088,hsa-mir-4772,hsa-mir-1292,hsa-mir-27b,hsa-mir-3618,hsa-mir-1306,hsa-mir-877,hsa-mir-508,hsa-mir-187,hsa-mir-4750,hsa-mir-134,hsa-mir-455,hsa-mir-6087,hsa-mir-4530,hsa-mir-4451,hsa-mir-4781,hsa-mir-511,hsa-mir-3130-1,hsa-mir-4744,hsa-mir-548j,hsa-mir-320d-2,hsa-mir-6084,hsa-mir-3125,hsa-mir-615,hsa-mir-590,hsa-mir-548b,hsa-mir-199b,hsa-mir-2277,hsa-mir-10a,hsa-mir-3916,hsa-mir-6871,hsa-mir-1246,hsa-let-7a-2,hsa-mir-3156-1,hsa-mir-4491,hsa-mir-6073,hsa-mir-7706,hsa-mir-126,hsa-mir-4754,hsa-mir-4443,hsa-mir-129-1,hsa-mir-4734,hsa-mir-4519,hsa-mir-2116,hsa-mir-3065,hsa-mir-4470,hsa-mir-519b,hsa-mir-4791,hsa-mir-4423,hsa-mir-618,hsa-mir-196b,hsa-mir-125b-1,hsa-mir-2681,hsa-mir-4469,hsa-mir-652,hsa-mir-101-1,hsa-mir-3121,hsa-mir-338
TCGA-HR-A5NC,-2.773501e-01,-2.773501e-01,-2.581989e-01,-2.750095e-01,-2.773501e-01,-2.532450e-01,-2.835283e-01,-2.581989e-01,-2.750095e-01,-2.581989e-01,-3.779645e-01,-1.965703e-01,-2.581989e-01,-4.182655e-01,-2.182179e-01,-2.724283e-01,-4.205519e-01,4.455573e+00,-3.779645e-01,1.001671e-01,-3.779645e-01,-3.779645e-01,-3.779645e-01,-3.333333e-01,-3.752181e-01,-2.581989e-01,-2.750095e-01,-1.352484e-01,-3.333333e-01,-2.581989e-01,-3.779645e-01,2.264858e-01,-2.750095e-01,-3.504383e-01,-3.504383e-01,-1.933289e-01,-2.581989e-01,-3.779645e-01,-2.581989e-01,-5.137254e-01,-2.581989e-01,-3.216338e-01,1.256624e+00,-2.750095e-01,5.291503e-01,-2.509561e-01,-2.750095e-01,-3.216338e-01,-2.581989e-01,-2.581989e-01,-2.581989e-01,-1.347806e-01,3.872983e+00,-4.774206e-01,-4.536236e-01,3.811135e-01,-3.333333e-01,-5.310961e-01,5.869052e-01,-2.431083e-01,-3.518078e-01,-4.311396e-01,-3.779645e-01,-3.544406e-01,-2.144531e-01,-1.578657e-01,-1.494497e-01,-2.517190e-01,-3.015113e-01,2.773501e-01,-3.519355e-01,2.187277e-01,-7.247915e-01,-5.734458e-01,-9.978072e-02,-3.015113e-01,-3.779645e-01,-2.431083e-01,2.297866e+00,-5.382382e-01,-3.994030e-01,-2.431083e-01,-2.431083e-01,-3.537362e-01,1.508328e-01,-2.581989e-01,-4.505636e-01,2.337522e-01,-6.314274e-01,-6.802853e-01,-1.611865e-01,-3.504383e-01,-4.917225e-01,-2.081306e-01,-4.908807e-02,-5.602884e-01,-7.671185e-01,-2.551429e-01,-5.360877e-01,-2.294157e-01,-2.607327e-01,-2.581989e-01,-1.748701e-01,-2.431083e-01,1.080087e-01,-7.714233e-01,-3.537362e-01,-3.869116e-01,-2.773501e-01,8.584676e-02,-1.468828e-01,-2.773501e-01,-4.129182e-01,2.852525e+00,-4.129182e-01,-3.779645e-01,-3.544406e-01,-5.137254e-01,-3.544406e-01,-2.431083e-01,-4.482280e-01,-1.019638e-01,-3.537362e-01,-4.002307e-01,-2.581989e-01,5.174549e-01,-3.504383e-01,6.138344e-01,-5.489586e-01,7.738425e-01,1.175890e+00,-3.544406e-01,-4.632028e-01,-6.911635e-01,-3.916399e-01,3.145426e-01,-1.461339e-01,-1.241769e-01,-1.897922e-01,-1.419912e-01,7.996173e-01,-6.823847e-01,-3.721042e-01,-6.853675e-01,9.709328e-01,-1.705127e-01,-4.917225e-01,-6.754157e-01,-3.869116e-01,-3.216338e-01,7.265061e-01,-2.750095e-01,-4.527924e-01,4.109100e-01,-6.554031e-01,-4.266639e-01,-2.431083e-01,3.882899e-01,-3.249712e-01,-4.943843e-01,1.704365e+00,-4.927176e-01,3.552119e+00,6.769065e-01,-3.949906e-01,2.617553e+00,1.907671e+00,2.640125e+00,1.303453e+00,1.963961e+00,-2.518601e-01,6.093237e-01,-1.581114e-01,-1.412773e-01,-9.596213e-01,-7.181203e-01,2.156940e-01,-4.439265e-01,-3.049248e-01,-2.431083e-01,-5.362592e-01,1.428885e+00,1.189249e+00,-4.688072e-02,-4.917225e-01,-2.318814e-01,4.549634e-01,2.492448e+00,-4.686158e-01,-2.431083e-01,5.714346e-01,-2.431083e-01,-4.301936e-01,-2.773501e-01,-7.411679e-02,-8.336417e-01,-4.989036e-01,-3.049248e-01,-6.204561e-01,-4.822121e-01,8.908855e-01,-1.471797e-01,1.541560e-01,6.277680e-01,9.853293e-02,-6.046604e-02,-3.057777e-01,1.371509e+00,5.416186e-01,6.497863e-01,-5.129892e-01,1.374882e+00,1.907671e+00,-4.527924e-01,-5.966377e-02,-5.129892e-01,-6.368664e-01,-3.049248e-01,-1.827505e-01,-2.041854e-01,-7.300925e-01,-3.544406e-01,5.543421e-01,1.216225e-01,3.894628e-01,3.436957e+00,-4.484110e-01,1.441068e+00,1.014185e+00,-4.686158e-01,-3.910974e-01,-4.639237e-01,-5.390999e-01,-2.773501e-01,1.461703e+00,-5.118907e-01,5.729876e-02,-2.962045e-01,-6.497863e-01,-4.313228e-01,7.237676e-02,-4.111132e-01,-3.537362e-01,7.861210e-01,-3.566400e-01,-3.216338e-01,9.000450e-02,7.299975e-02,2.203951e-01,-3.049248e-01,-3.468757e-01,-3.965258e-01,2.957133e-01,-5.029603e-01,-4.975484e-01,3.453069e-01,-4.505636e-01,-3.792551e-01,-1.717010e-01,5.110741e-01,-5.954913e-01,-5.310961e-01,-2.217664e-01,5.791037e-01,2.560967e-01,3.072659e-01,3.257774e-01,-9.300160e-01,-3.664937e-01,1.252821e+00,-3.371781e-01,-3.490431e-01,-3.049248e-01,-2.797945e-01,-5.920034e-01,3.207501e-01,-2.352080e-02,-5.237433e-01,5.152099e+00,-6.820887e-01,-6.019293e-01,9.176629e-01,-7.848970e-01,-3.145426e-01,-6.628895e-02,-5.157743e-01,-3.049248e-01,-3.565734e-01,1.234967e+00,-2.692777e-01,-5.700285e-01,9.726451e-01,2.680325e+00,-2.753829e-01,1.682335e+00,1.816189e+00,-7.154873e-01,-3.314520e-01,4.658636e-01,3.169168e+00,2.944370e+00,1.529552e-01,-3.053463e-01,5.761188e+00,-2.220071e-01,-4.045199e-01,-6.988362e-01,1.497553e+00,4.893226e-01,-1.632426e-01,-3.166205e-01,7.581861e-01,-2.750095e-01,-7.003608e-01,5.598925e-02,5.257635e-02,-4.484110e-01,1.873027e+00,-2.554336e-01,-4.920899e-01,9.389677e-02,-7.408955e-01,0.000000e+00,-5.071006e-02,-6.298070e-01,-4.680316e-02,-1.950686e-01,-5.407991e-01,7.321766e-01,2.245504e+00,7.757195e-02,-1.222914e-01,1.277259e+00,-6.369809e-01,1.970737e+00,-4.120817e-01,-2.410633e-01,1.180017e-01,7.597840e-01,1.833955e+00,6.230994e-01,2.626827e-01,3.602814e-01,3.881915e+00,-2.825105e-01,-4.964064e-01,8.155692e-01,-4.750018e-01,5.713769e+00,-2.431083e-01,2.644034e-01,3.367754e-03,-4.008919e-01,5.216902e-03,8.080778e-01,-7.105973e-02,-4.770233e-02,8.837786e-01,1.563322e+00,-4.045199e-01,-6.131598e-02,-2.619184e-01,-1.924501e-01,-8.849534e-02,3.527609e-01,2.990752e-01,-3.216338e-01,-3.105439e-01,1.436212e+00,-1.363333e-01,-5.030436e-02,-3.137032e-01,4.231613e-01,5.094039e-02,1.111071e-01,-4.508209e-02,-7.983872e-01,-6.403708e-01,-3.291848e-01,-6.422282e-01,-1.850471e-01,-1.262791e-02,8.934507e-02,7.687468e-01,1.441168e+00,1.850652e+00,-4.731714e-01,2.521750e+00,-7.510247e-01,-4.786354e-01,1.127455e-01,1.202526e+00,-2.888208e-01,4.011432e-01,5.654731e-01,-2.927580e-01,1.166512e-01,2.137411e-01,-1.073580e-01,-2.956084e-01,-7.188213e-02,-6.275495e-01,-5.903638e-03,3.702758e-01,-3.049248e-01,2.482959e+00,1.951231e-01,5.017452e-01,-1.112974e-01,1.541560e-01,1.317047e+00,-5.178909e-01,2.482959e+00,1.268460e+00,5.725389e-01,-3.713727e-01,3.690244e+00,-5.559004e-02,4.361594e-01,1.017782e-01,-1.113633e+00,4.625085e-01,-1.544861e-01,-4.091507e-01,-2.727339e-01,-2.442292e-01,-4.191467e-01,-6.075254e-01,7.514740e-02,7.454682e-01,1.333800e+00,-1.337023e-01,3.155214e+00,-6.431435e-01,-8.996597e-01,-1.338552e-02,1.609445e+00,1.201305e+00,-1.625283e-01,-6.796997e-02,-2.789813e-01,2.441132e+00,1.341641e+00,-5.766147e-01,9.169536e-01,-5.511398e-01,-5.583533e-01,1.138309e+00,4.144666e+00,2.185658e+00,-3.495633e-01,-4.527924e-01,-5.551094e-01,5.491742e-02,-6.585528e-01,-3.035625e-01,-4.084963e-01,1.847024e+00,-1.666282e-01,-8.002036e-01,-4.045199e-01,-4.770404e-01,-5.489619e-01,-2.750095e-01,5.419390e+00,1.769488e-01,4.260438e-01,-6.219776e-01,-9.670780e-02,-1.431154e-01,4.495546e-01,-4.288304e-01,1.497554e+00,-2.605924e-01,2.376733e-01,-3.779645e-01,-6.066262e-01,2.482959e+00,8.289745e-01,8.918132e-01,2.431083e-01,-3.757254e-01,-2.246254e-01,1.137690e+00,-5.312532e-01,-1.132999e-01,-1.220786e-01,-7.046143e-01,-1.393645e-01,-1.000758e+00,-3.898217e-01,1.329303e-02,-1.764479e-01,2.543857e+00,-1.732261e-01,7.840388e-01,-2.006331e-01,-4.821049e-01,-4.045199e-01,1.733475e-01
TCGA-EB-A4OY,-2.773501e-01,-2.773501e-01,-2.581989e-01,-2.750095e-01,-2.773501e-01,-2.532450e-01,-2.835283e-01,-2.581989e-01,-2.750095e-01,-2.581989e-01,-3.779645e-01,-1.965703e-01,-2.581989e-01,-4.182655e-01,-2.182179e-01,-2.724283e-01,-4.205519e-01,-3.504383e-01,-3.779645e-01,-4.340574e-01,-3.779645e-01,-3.779645e-01,-3.779645e-01,-3.333333e-01,-3.752181e-01,-2.581989e-01,-2.750095e-01,-2.067847e-01,-3.333333e-01,-2.581989e-01,-3.779645e-01,-3.441871e-01,-2.750095e-01,-3.504383e-01,-3.504383e-01,-1.933289e-01,-2.581989e-01,-3.779645e-01,-2.581989e-01,-5.137254e-01,-2.581989e-01,-3.216338e-01,-4.917225e-01,-2.750095e-01,-6.803361e-01,-2.509561e-01,-2.750095e-01,-3.216338e-01,-2.581989e-01,-2.581989e-01,-2.581989e-01,-1.675374e-01,-2.581989e-01,-4.774206e-01,-4.536236e-01,3.811135e-01,-3.333333e-01,-5.310961e-01,-5.178575e-01,-2.431083e-01,-3.518078e-01,-4.311396e-01,-3.779645e-01,-3.544406e-01,-2.144531e-01,-1.113062e-01,-1.218059e-01,-2.517190e-01,-3.015113e-01,-8.320503e-01,-3.519355e-01,-7.145105e-01,-7.247915e-01,7.611190e-01,-7.383774e-01,-3.015113e-01,-3.779645e-01,-2.431083e-01,8.631007e-01,-5.382382e-01,9.459545e-01,-2.431083e-01,-2.431083e-01,-3.537362e-01,-4.170083e-01,-2.581989e-01,-4.505636e-01,-4.786354e-01,-6.314274e-01,-6.802853e-01,-1.611865e-01,6.057577e+00,-4.917225e-01,-2.081306e-01,-8.344972e-01,-5.602884e-01,-2.995415e-01,-2.551429e-01,-5.360877e-01,-2.294157e-01,-2.607327e-01,-2.581989e-01,-1.748701e-01,-2.431083e-01,-9.288752e-01,-7.714233e-01,-3.537362e-01,-3.869116e-01,6.379052e+00,-5.246191e-01,-1.468828e-01,-2.773501e-01,-4.129182e-01,-6.138344e-01,-4.129182e-01,-3.779645e-01,-3.544406e-01,-5.137254e-01,-3.544406e-01,-2.431083e-01,-4.482280e-01,-8.270395e-01,-3.537362e-01,-8.745781e-01,-2.581989e-01,5.174549e-01,-3.504383e-01,6.138344e-01,-5.489586e-01,-2.688084e-01,-4.084671e-01,-3.544406e-01,-4.632028e-01,-6.911635e-01,-3.916399e-01,-6.004904e-01,-1.461339e-01,-4.854188e-01,-5.562874e-01,-2.103178e-01,-8.512056e-01,3.355990e-02,-3.721042e-01,-6.853675e-01,-8.044872e-01,-1.705127e-01,-4.917225e-01,-7.177394e-01,-3.869116e-01,-3.216338e-01,-9.566211e-01,-2.750095e-01,-4.527924e-01,-9.042996e-01,-6.554031e-01,-8.670911e-01,2.868678e+00,-8.542377e-01,-3.249712e-01,-4.943843e-01,-3.537362e-01,-7.779752e-02,-4.166424e-01,-5.264828e-01,-4.436984e-01,-5.137254e-01,-6.900087e-01,-7.392350e-01,-4.944132e-01,-3.636965e-01,-2.518601e-01,-7.296194e-01,-5.082450e-01,-7.871162e-01,-2.772239e-01,-7.181203e-01,-2.225414e-01,-8.810234e-01,-3.049248e-01,-2.431083e-01,2.006007e+00,-6.978276e-01,-6.900581e-01,7.032108e-01,-4.917225e-01,-2.318814e-01,-5.156252e-01,-7.720225e-01,2.130072e-01,-2.431083e-01,-6.083014e-01,-2.431083e-01,2.100946e-01,-2.773501e-01,-7.411679e-02,-2.526187e-02,-4.989036e-01,-3.049248e-01,-6.204561e-01,-4.822121e-01,-9.070023e-01,-7.179987e-01,-3.651063e-01,5.787116e-01,-9.524850e-01,-7.640708e-01,-1.669850e-01,-1.139981e+00,-6.138344e-01,-4.445906e-01,-5.129892e-01,-1.013741e+00,-6.900087e-01,1.617116e+00,-4.067985e-01,-5.129892e-01,-9.912964e-01,-3.049248e-01,-1.827505e-01,-2.041854e-01,-7.300925e-01,-3.544406e-01,-4.045199e-01,-7.264548e-01,-9.599544e-01,-3.680431e-01,-4.484110e-01,-8.058716e-01,-1.014185e+00,-4.686158e-01,-3.910974e-01,-2.913010e-01,-5.390999e-01,-2.773501e-01,-6.644106e-01,-8.043997e-01,-6.885563e-01,-6.329056e-01,4.445906e-01,5.774854e-01,-1.369719e+00,1.370377e-01,-3.537362e-01,-1.013107e+00,-5.407123e-01,-3.216338e-01,2.010101e+00,-1.697007e-01,2.203951e-01,-3.049248e-01,-3.468757e-01,-3.965258e-01,-8.375592e-01,-5.029603e-01,-4.602570e-01,-6.368995e-01,-4.505636e-01,-7.977435e-01,9.699991e-01,-7.003608e-01,-5.954913e-01,-5.310961e-01,-2.217664e-01,-4.836242e-01,-1.052160e+00,-3.950562e-01,-5.252330e-01,4.382834e-01,-8.782522e-01,-7.028022e-01,-3.371781e-01,-3.490431e-01,-3.049248e-01,-3.968327e-01,-5.920034e-01,-1.924501e-01,-1.064288e+00,-5.003128e-01,-5.671869e-01,-7.276087e-01,-6.019293e-01,-9.176629e-01,-7.848970e-01,-3.145426e-01,-6.723593e-01,-5.157743e-01,-3.049248e-01,-1.196502e+00,-8.633837e-01,-2.692777e-01,-5.700285e-01,-3.518078e-01,-5.562939e-01,-7.727441e-01,-4.288304e-01,-7.103150e-01,-1.670898e-01,-3.314520e-01,-3.623383e-01,2.170022e+00,-6.411630e-01,-4.525581e-01,-3.053463e-01,-5.617550e-01,-2.220071e-01,-4.045199e-01,-6.988362e-01,-4.212335e-01,-8.922942e-01,-9.153335e-01,1.439184e-01,-9.150522e-01,2.658426e+00,-7.003608e-01,-6.606732e-01,-5.380984e-01,-4.484110e-01,-5.901317e-01,-2.554336e-01,-2.733833e-01,-9.836120e-02,1.389969e-02,-8.000000e-01,-1.408613e-01,2.029956e-01,-1.239294e+00,-1.950686e-01,-3.610010e-01,-8.163051e-01,-3.650728e-01,-6.828772e-01,-5.699637e-01,-8.187558e-01,-6.369809e-01,-8.982313e-01,-4.120817e-01,-4.290484e-02,-9.608713e-01,5.025027e-01,1.690880e-01,-2.884060e-01,-8.174754e-01,-5.620390e-01,-3.289758e-01,-5.372343e-01,-7.249676e-01,-1.164558e+00,-4.750018e-01,-7.178102e-01,-2.431083e-01,-1.122631e+00,-4.995502e-01,-9.354143e-01,-6.625466e-01,-9.322156e-01,-1.208015e+00,-1.068488e+00,-5.059818e-01,-6.356363e-01,-4.045199e-01,-3.631793e-01,-4.741055e-01,-1.924501e-01,-5.795329e-01,-6.164700e-01,-8.268550e-01,-3.216338e-01,-6.526768e-01,-4.021395e-01,-7.179755e-01,-9.855719e-01,-3.137032e-01,-8.782593e-02,-8.899545e-01,-5.038807e-01,2.586288e-01,-7.983872e-01,-6.403708e-01,-1.163304e+00,-6.422282e-01,-8.522592e-01,-4.167211e-01,-7.512390e-01,-1.124267e+00,-8.059583e-01,-7.306584e-01,-7.553109e-01,-9.490166e-01,-3.330631e-01,-4.786354e-01,-5.810729e-01,1.568900e-01,-8.095118e-01,-4.955657e-01,-4.685349e-01,-2.927580e-01,-1.127628e+00,-3.562352e-01,-1.831003e-01,-4.041301e-01,-8.614640e-01,-6.896896e-01,-9.783605e-01,-1.064744e+00,-3.049248e-01,-3.049248e-01,-1.291529e+00,-8.362420e-01,-2.641521e-01,-8.843686e-01,-1.023272e+00,-5.178909e-01,-3.049248e-01,-4.963537e-01,-3.551191e-01,-6.969596e-01,-9.061345e-01,-6.450418e-01,-5.834200e-01,-6.219776e-01,-1.113633e+00,-5.381153e-01,-5.733371e-01,-8.039092e-01,-9.440790e-01,-7.555128e-01,-1.826989e-01,-6.075254e-01,-8.616770e-01,-6.564775e-01,-3.599143e-01,-2.787353e-01,-4.942420e-01,-5.039127e-01,-3.714191e-01,-1.155617e+00,-8.614272e-01,2.006369e+00,-7.734327e-01,-8.245921e-01,-8.078113e-01,-2.871183e-01,-4.472136e-01,-5.611156e-01,-1.112500e+00,-7.967900e-01,-5.583533e-01,-1.117825e+00,-4.151173e-01,-7.809275e-01,-3.609930e-01,-4.527924e-01,-1.100630e+00,-1.062081e+00,-6.585528e-01,-3.035625e-01,-4.084963e-01,-8.060580e-01,-9.411237e-01,-8.456455e-01,-4.045199e-01,-1.001196e-01,-4.000909e-01,-2.750095e-01,-3.677228e-01,-6.895336e-01,-9.579530e-01,-6.219776e-01,-1.001313e+00,-7.537413e-01,-6.925955e-01,-4.288304e-01,-7.057436e-01,-2.605924e-01,-1.136591e+00,-3.779645e-01,-6.066262e-01,-3.049248e-01,-5.225603e-01,-1.074020e+00,-7.941538e-01,-4.440392e-01,-2.351355e-01,-3.482726e-01,-5.312532e-01,-5.237447e-01,-5.337787e-01,-7.046143e-01,-1.393645e-01,-1.000758e+00,-4.250996e-01,-4.971594e-01,-3.583598e-01,-9.163904e-01,-1.732261e-01,-7.718832e-01,-1.430549e+00,-8.110035e-01,-4.045199e-01,-3.988341e-01
