hsa-mir-4435-1
hsa-mir-4648
hsa-mir-211
hsa-mir-6734
hsa-mir-4526
hsa-mir-609
hsa-mir-4649
hsa-mir-3181
hsa-mir-548ar
hsa-mir-7109
hsa-mir-6813
hsa-mir-1231
hsa-mir-4752
hsa-mir-1911
hsa-mir-943
hsa-mir-374c
hsa-mir-490
hsa-mir-578
hsa-mir-6856
hsa-mir-5589
hsa-mir-3135a
hsa-mir-1252
hsa-mir-4723
hsa-mir-603
hsa-mir-3162
hsa-mir-4673
hsa-mir-597
hsa-mir-6858
hsa-mir-1227
hsa-mir-4452
hsa-mir-3680-1
hsa-mir-4725
hsa-mir-1185-1
hsa-mir-5088
hsa-mir-4682
hsa-mir-6771
hsa-mir-519b
hsa-mir-1238
hsa-mir-373
hsa-mir-7108
hsa-mir-4669
hsa-mir-6732
hsa-mir-4783
hsa-mir-7114
hsa-mir-6795
hsa-mir-4701
hsa-mir-6895
hsa-mir-3144
hsa-mir-4284
hsa-mir-4797
hsa-mir-550b-1
hsa-mir-599
hsa-mir-4653
hsa-mir-6816
hsa-mir-3620
hsa-mir-6749
hsa-mir-611
hsa-mir-6776
hsa-mir-4525
hsa-mir-6889
hsa-mir-3661
hsa-mir-6814
hsa-mir-3155a
hsa-mir-3918
hsa-mir-6731
hsa-mir-6868
hsa-mir-6884
hsa-mir-4482
hsa-mir-3920
hsa-mir-3182
hsa-mir-4680
hsa-mir-892c
hsa-mir-3115
hsa-mir-7161
hsa-mir-4726
hsa-mir-4678
hsa-mir-4633
hsa-mir-6720
hsa-mir-376a-2
hsa-mir-4444-1
hsa-mir-4469
hsa-mir-3139
hsa-mir-3529
hsa-mir-6747
hsa-mir-6792
hsa-mir-1284
hsa-mir-3911
hsa-mir-4666a
hsa-mir-5193
hsa-mir-888
hsa-mir-3125
hsa-mir-3197
hsa-mir-4799
hsa-mir-659
hsa-mir-4771-1
hsa-mir-3191
hsa-mir-548aq
hsa-mir-6715b
hsa-mir-5009
hsa-mir-7851
hsa-mir-6834
hsa-mir-6846
hsa-mir-4505
hsa-mir-6871
hsa-mir-6862-1
hsa-mir-3663
hsa-mir-658
hsa-mir-3190
hsa-mir-7641-1
hsa-mir-4644
hsa-mir-3925
hsa-mir-548al
hsa-mir-380
hsa-mir-449c
hsa-mir-323a
hsa-mir-6805
hsa-mir-1269a
hsa-mir-3199-1
hsa-mir-3655
hsa-mir-372
hsa-mir-6860
hsa-mir-1323
hsa-mir-1278
hsa-mir-4793
hsa-mir-3909
hsa-mir-7110
hsa-mir-6778
hsa-mir-4651
hsa-mir-3611
hsa-mir-6758
hsa-mir-3654
hsa-mir-520b
hsa-mir-6824
hsa-mir-4523
hsa-mir-4657
hsa-mir-6789
hsa-mir-555
hsa-mir-3131
hsa-mir-1304
hsa-mir-4425
hsa-mir-4788
hsa-mir-6823
hsa-mir-570
hsa-mir-371b
hsa-mir-7844
hsa-mir-7974
hsa-mir-3921
hsa-mir-643
hsa-mir-320c-2
hsa-mir-4705
hsa-mir-4515
hsa-mir-4766
hsa-mir-6831
hsa-mir-6715a
hsa-mir-4796
hsa-mir-4489
hsa-mir-6508
hsa-mir-770
hsa-mir-4421
hsa-mir-513a-1
hsa-mir-4720
hsa-mir-6751
hsa-mir-6843
hsa-mir-1229
hsa-mir-320e
hsa-mir-509-3
hsa-mir-7978
hsa-mir-3129
hsa-mir-492
hsa-mir-519d
hsa-mir-639
hsa-mir-1267
hsa-mir-4658
hsa-mir-548au
hsa-mir-6084
hsa-mir-520c
hsa-mir-5587
hsa-mir-3939
hsa-mir-3158-2
hsa-mir-4790
hsa-mir-5006
hsa-mir-138-1
hsa-mir-3691
hsa-mir-1914
hsa-mir-4789
hsa-mir-6777
hsa-mir-6785
hsa-mir-4454
hsa-mir-494
hsa-mir-527
hsa-mir-6857
hsa-mir-95
hsa-mir-3188
hsa-mir-6762
hsa-mir-3174
hsa-mir-581
hsa-mir-580
hsa-mir-154
hsa-mir-6742
hsa-mir-6826
hsa-mir-500b
hsa-mir-3161
hsa-mir-410
hsa-mir-1537
hsa-mir-1277
hsa-mir-3664
hsa-mir-3180-4
hsa-mir-1243
hsa-mir-1197
hsa-mir-1236
hsa-mir-6833
hsa-mir-4730
hsa-mir-935
hsa-mir-5092
hsa-mir-621
hsa-mir-5706
hsa-mir-6797
hsa-mir-938
hsa-mir-7-3
hsa-mir-1245b
hsa-mir-4782
hsa-mir-548y
hsa-mir-151b
hsa-mir-138-2
hsa-mir-4758
hsa-mir-6511b-2
hsa-mir-4770
hsa-mir-219b
hsa-mir-5588
hsa-mir-6875
hsa-mir-8072
hsa-mir-381
hsa-mir-4739
hsa-mir-3150a
hsa-mir-3194
hsa-mir-3157
hsa-mir-765
hsa-mir-1286
hsa-mir-6773
hsa-mir-3143
hsa-mir-802
hsa-mir-516a-1
hsa-mir-3132
hsa-mir-3660
hsa-mir-6502
hsa-mir-519a-2
hsa-mir-1250
hsa-mir-5571
hsa-mir-3154
hsa-mir-4474
hsa-mir-548d-1
hsa-mir-4802
hsa-mir-6791
hsa-mir-6894
hsa-mir-6842
hsa-mir-4740
hsa-mir-4668
hsa-mir-3927
hsa-mir-206
hsa-mir-512-1
hsa-mir-651
hsa-mir-4777
hsa-mir-3667
hsa-mir-449a
hsa-mir-4457
hsa-mir-7705
hsa-mir-548ay
hsa-mir-4736
hsa-mir-614
hsa-mir-320b-1
hsa-mir-518f
hsa-mir-1258
hsa-mir-1305
hsa-mir-4690
hsa-mir-4501
hsa-mir-6499
hsa-mir-127
hsa-mir-515-2
hsa-mir-4713
hsa-mir-485
hsa-mir-548d-2
hsa-mir-544a
hsa-mir-543
hsa-mir-6500
hsa-mir-4787
hsa-mir-612
hsa-mir-197
hsa-mir-369
hsa-mir-767
hsa-mir-3176
hsa-mir-21
hsa-mir-3923
hsa-mir-5680
hsa-mir-624
hsa-mir-1289-1
hsa-mir-6815
hsa-mir-24-2
hsa-mir-7843
hsa-mir-521-2
hsa-mir-4522
hsa-mir-6506
hsa-mir-561
hsa-mir-433
hsa-mir-508
hsa-mir-592
hsa-mir-133b
hsa-let-7f-2
hsa-mir-106a
hsa-mir-124-1
hsa-mir-3166
hsa-mir-3652
hsa-mir-3926-1
hsa-mir-6793
hsa-mir-1181
hsa-mir-299
hsa-mir-4674
hsa-mir-6509
hsa-mir-4498
hsa-mir-493
hsa-mir-513b
hsa-mir-548o-2
hsa-mir-548a-3
hsa-mir-22
hsa-mir-320a
hsa-mir-99b
hsa-mir-3173
hsa-mir-34c
hsa-mir-514a-3
hsa-mir-16-2
hsa-mir-514a-1
hsa-mir-4772
hsa-mir-30c-2
hsa-mir-885
hsa-mir-140
hsa-mir-6798
hsa-mir-3913-1
hsa-mir-4710
hsa-mir-4511
hsa-mir-6800
hsa-mir-1539
hsa-mir-1270
hsa-mir-520d
hsa-mir-877
hsa-mir-6516
hsa-mir-3117
hsa-mir-429
hsa-mir-521-1
hsa-mir-148b
hsa-mir-4424
hsa-mir-4484
hsa-mir-4754
hsa-mir-548k
hsa-mir-5090
hsa-mir-195
hsa-mir-6717
hsa-mir-549a
hsa-mir-326
hsa-mir-204
hsa-mir-2114
hsa-mir-18b
