SampleID,hsa-mir-3151,hsa-mir-4729,hsa-mir-7151,hsa-mir-449b,hsa-mir-3175,hsa-mir-4782,hsa-mir-4793,hsa-mir-3139,hsa-mir-573,hsa-mir-516b-1,hsa-mir-4659b,hsa-mir-4315-2,hsa-mir-6084,hsa-mir-548az,hsa-mir-6862-2,hsa-mir-3197,hsa-mir-490,hsa-mir-4712,hsa-mir-5087,hsa-mir-3164,hsa-mir-4804,hsa-mir-5687,hsa-mir-449a,hsa-mir-609,hsa-mir-550b-1,hsa-mir-6728,hsa-mir-3667,hsa-mir-6849,hsa-mir-548ax,hsa-mir-4785,hsa-mir-3202-2,hsa-mir-642b,hsa-mir-6831,hsa-mir-3910-1,hsa-mir-4452,hsa-mir-7641-2,hsa-mir-1236,hsa-mir-5189,hsa-mir-1269b,hsa-mir-3945,hsa-mir-6754,hsa-mir-3195,hsa-mir-548t,hsa-mir-1243,hsa-mir-6888,hsa-mir-6731,hsa-mir-3158-2,hsa-mir-516b-2,hsa-mir-4422,hsa-mir-3910-2,hsa-mir-3622a,hsa-mir-548ah,hsa-mir-5089,hsa-mir-3182,hsa-mir-4741,hsa-mir-5692a-1,hsa-mir-1283-2,hsa-mir-190b,hsa-mir-2276,hsa-mir-6791,hsa-mir-5571,hsa-mir-3150b,hsa-mir-4683,hsa-mir-548al,hsa-mir-3177,hsa-mir-6872,hsa-mir-3115,hsa-mir-129-2,hsa-mir-6814,hsa-mir-3680-2,hsa-mir-513a-1,hsa-mir-1285-1,hsa-mir-518e,hsa-mir-4710,hsa-mir-4433a,hsa-mir-4651,hsa-mir-1286,hsa-mir-6773,hsa-mir-211,hsa-mir-6505,hsa-mir-4444-1,hsa-mir-518c,hsa-mir-6502,hsa-mir-3142,hsa-mir-1539,hsa-mir-876,hsa-mir-770,hsa-mir-1913,hsa-mir-4646,hsa-mir-124-1,hsa-mir-4489,hsa-mir-507,hsa-mir-6858,hsa-mir-6726,hsa-mir-548s,hsa-mir-6776,hsa-mir-8072,hsa-mir-3180-4,hsa-mir-3591,hsa-mir-658,hsa-mir-4771-2,hsa-mir-6786,hsa-mir-548ar,hsa-mir-3191,hsa-mir-548ba,hsa-mir-6748,hsa-mir-372,hsa-mir-3678,hsa-mir-6750,hsa-mir-767,hsa-mir-6746,hsa-mir-6895,hsa-mir-6779,hsa-mir-597,hsa-mir-4767,hsa-mir-3145,hsa-mir-3611,hsa-mir-665,hsa-mir-7850,hsa-mir-5582,hsa-mir-3926-2,hsa-mir-6894,hsa-mir-4691,hsa-mir-6802,hsa-mir-6833,hsa-mir-4657,hsa-mir-6862-1,hsa-mir-4474,hsa-mir-4730,hsa-mir-1245b,hsa-mir-4795,hsa-mir-6787,hsa-mir-4748,hsa-mir-376b,hsa-mir-6856,hsa-mir-3610,hsa-mir-5008,hsa-mir-483,hsa-mir-2115,hsa-mir-6850,hsa-mir-1293,hsa-mir-6891,hsa-mir-4762,hsa-mir-6805,hsa-mir-6797,hsa-mir-3181,hsa-mir-6892,hsa-mir-4659a,hsa-mir-564,hsa-mir-5590,hsa-mir-3128,hsa-mir-6795,hsa-mir-329-2,hsa-mir-5090,hsa-mir-6762,hsa-mir-6798,hsa-mir-656,hsa-mir-6820,hsa-mir-7844,hsa-mir-518b,hsa-mir-6742,hsa-mir-550b-2,hsa-mir-525,hsa-mir-7113,hsa-mir-513a-2,hsa-mir-1227,hsa-mir-4491,hsa-mir-412,hsa-mir-570,hsa-mir-154,hsa-mir-6824,hsa-mir-1538,hsa-mir-3155a,hsa-mir-4773-1,hsa-mir-541,hsa-mir-1305,hsa-mir-4749,hsa-mir-3127,hsa-mir-4755,hsa-mir-363,hsa-mir-518a-1,hsa-mir-6818,hsa-mir-5696,hsa-mir-6884,hsa-mir-371b,hsa-mir-4435-2,hsa-mir-4701,hsa-mir-7156,hsa-mir-5002,hsa-mir-5100,hsa-mir-6125,hsa-mir-4536-2,hsa-mir-551a,hsa-mir-106a,hsa-mir-4751,hsa-mir-3940,hsa-mir-1234,hsa-mir-548e,hsa-mir-6769b,hsa-mir-3150a,hsa-mir-4753,hsa-mir-612,hsa-mir-1179,hsa-mir-301b,hsa-mir-7974,hsa-mir-4473,hsa-mir-4757,hsa-mir-1914,hsa-mir-548q,hsa-mir-6873,hsa-mir-6729,hsa-mir-526b,hsa-mir-6715a,hsa-mir-377,hsa-mir-664b,hsa-mir-6511b-2,hsa-mir-572,hsa-mir-4636,hsa-mir-1185-1,hsa-mir-6883,hsa-mir-219a-2,hsa-mir-655,hsa-mir-3188,hsa-mir-3662,hsa-mir-376a-1,hsa-mir-3200,hsa-mir-4424,hsa-mir-513c,hsa-mir-10b,hsa-mir-3650,hsa-mir-3619,hsa-mir-488,hsa-mir-1291,hsa-mir-4522,hsa-mir-3124,hsa-mir-4421,hsa-mir-7845,hsa-mir-548ag-2,hsa-mir-3133,hsa-mir-589,hsa-mir-370,hsa-mir-943,hsa-mir-512-2,hsa-mir-302a,hsa-mir-3613,hsa-mir-210,hsa-mir-197,hsa-mir-31,hsa-mir-3157,hsa-mir-548aw,hsa-mir-32,hsa-mir-451a,hsa-mir-503,hsa-mir-519b,hsa-mir-7978,hsa-mir-3199-2,hsa-mir-4733,hsa-mir-33b,hsa-mir-3682,hsa-mir-624,hsa-mir-185,hsa-mir-4758,hsa-mir-1303,hsa-mir-1249,hsa-mir-216a,hsa-mir-1245a,hsa-mir-2114,hsa-mir-6503,hsa-mir-6769a,hsa-mir-517b,hsa-mir-934,hsa-mir-423,hsa-mir-3679,hsa-mir-151b,hsa-mir-4678,hsa-mir-1271,hsa-mir-26a-2,hsa-mir-3143,hsa-mir-493,hsa-mir-651,hsa-mir-151a,hsa-mir-520d,hsa-mir-3655,hsa-mir-4478,hsa-mir-1255a,hsa-mir-4668,hsa-mir-3198-2,hsa-mir-760,hsa-mir-4725,hsa-mir-6875,hsa-mir-4705,hsa-mir-4699,hsa-mir-1237,hsa-mir-4632,hsa-mir-4788,hsa-mir-6877,hsa-mir-4738,hsa-mir-129-1,hsa-mir-3202-1,hsa-mir-378c,hsa-mir-4766,hsa-mir-4726,hsa-mir-3152,hsa-mir-3941,hsa-mir-3692,hsa-mir-3909,hsa-mir-6868,hsa-mir-6826,hsa-mir-4677,hsa-mir-5000,hsa-mir-5588,hsa-mir-135b,hsa-mir-3913-1,hsa-mir-6132,hsa-mir-30c-2,hsa-mir-611,hsa-mir-3193,hsa-mir-432,hsa-mir-4449,hsa-mir-135a-2,hsa-mir-6739,hsa-mir-4775,hsa-mir-3605,hsa-mir-6854,hsa-mir-3187,hsa-mir-940,hsa-mir-142,hsa-mir-17,hsa-mir-324,hsa-mir-4752,hsa-mir-3178,hsa-mir-4999,hsa-mir-6815,hsa-mir-6810,hsa-mir-103a-1,hsa-mir-29a,hsa-mir-330,hsa-mir-223,hsa-mir-4740,hsa-mir-514a-1,hsa-mir-450b,hsa-mir-4492,hsa-mir-1269a,hsa-mir-16-2,hsa-mir-6809,hsa-mir-514a-2,hsa-mir-4443,hsa-mir-3117,hsa-mir-4734,hsa-mir-641,hsa-mir-219a-1,hsa-mir-1247,hsa-mir-3913-2,hsa-mir-590,hsa-mir-106b,hsa-mir-203b,hsa-mir-765,hsa-mir-6727,hsa-mir-527,hsa-mir-885,hsa-mir-6855,hsa-mir-485,hsa-mir-378d-1,hsa-mir-598,hsa-mir-195,hsa-mir-147b,hsa-mir-6720,hsa-mir-508,hsa-mir-433,hsa-mir-26b,hsa-mir-1296,hsa-mir-6874,hsa-mir-6514,hsa-mir-6747,hsa-mir-3923,hsa-mir-605,hsa-mir-514a-3,hsa-mir-758,hsa-mir-514b,hsa-mir-6796,hsa-mir-486-1,hsa-mir-6733,hsa-mir-1254-1,hsa-mir-519c,hsa-mir-217,hsa-mir-561,hsa-mir-24-2,hsa-mir-1909,hsa-mir-125b-2,hsa-let-7f-2,hsa-mir-2277,hsa-mir-3684,hsa-mir-6743,hsa-mir-454,hsa-mir-4709,hsa-mir-320a,hsa-mir-587,hsa-mir-125a,hsa-mir-3614,hsa-mir-515-2,hsa-mir-6510,hsa-mir-4666a,hsa-mir-892a,hsa-mir-6793,hsa-mir-3607,hsa-mir-6821,hsa-mir-3680-1,hsa-mir-4647,hsa-mir-3170,hsa-mir-323b,hsa-mir-429,hsa-mir-6878,hsa-mir-1224,hsa-mir-133a-1,hsa-mir-29b-1,hsa-mir-30d,hsa-mir-6807,hsa-mir-873,hsa-mir-7-3,hsa-mir-1537,hsa-mir-203a,hsa-let-7a-2,hsa-mir-5697,hsa-mir-653,hsa-mir-577,hsa-mir-450a-1,hsa-mir-34b,hsa-mir-19b-2,hsa-mir-1-1,hsa-mir-6515,hsa-let-7f-1,hsa-mir-149,hsa-mir-25,hsa-mir-452,hsa-mir-18a,hsa-mir-532,hsa-mir-1277,hsa-mir-4645,hsa-mir-6822,hsa-mir-582,hsa-mir-6832,hsa-mir-495,hsa-mir-345,hsa-mir-1251,hsa-mir-5187,hsa-mir-148b,hsa-mir-19a,hsa-mir-1226,hsa-mir-409,hsa-mir-4724,hsa-mir-1228,hsa-mir-1298,hsa-mir-5708,hsa-mir-1266,hsa-mir-362,hsa-mir-6842,hsa-mir-4680,hsa-mir-133a-2,hsa-mir-1248,hsa-mir-143,hsa-mir-1323,hsa-mir-6751,hsa-mir-548d-1,hsa-mir-221,hsa-mir-3074,hsa-mir-652,hsa-mir-3138,hsa-mir-4685,hsa-mir-518f,hsa-mir-887,hsa-mir-6718,hsa-mir-1229,hsa-mir-29c,hsa-mir-5581,hsa-mir-134,hsa-mir-548o,hsa-mir-664a,hsa-mir-424,hsa-mir-6716,hsa-mir-93,hsa-mir-4802,hsa-mir-3691,hsa-mir-3140,hsa-mir-196b,hsa-mir-21,hsa-mir-301a,hsa-mir-3938,hsa-mir-3144,hsa-mir-365b,hsa-mir-199a-2,hsa-mir-548b,hsa-mir-548o-2,hsa-mir-182,hsa-mir-502,hsa-mir-1301,hsa-let-7c,hsa-mir-139,hsa-mir-6737,hsa-mir-600,hsa-mir-3652
TCGA-BQ-5888,-1.552447e-01,-2.701716e-01,-2.399041e-01,-2.409594e-01,-2.399041e-01,-3.117459e-01,-2.451452e-01,-2.672612e-01,-2.451452e-01,-1.160444e-01,-2.537824e-01,-2.451452e-01,-2.399041e-01,-2.451452e-01,-2.399041e-01,-2.516931e-01,-2.128014e-01,-2.399041e-01,-2.451452e-01,-2.399041e-01,-3.336768e-01,5.408410e-01,7.897482e-02,-2.537824e-01,-2.451452e-01,9.699780e-01,5.900329e-01,-2.828427e-01,-2.399041e-01,8.049733e-01,-3.922323e-01,4.168333e+00,-2.701716e-01,-2.451452e-01,1.740193e+00,4.145781e-01,-2.399041e-01,-2.451452e-01,-1.937607e-01,8.355296e+00,-4.611592e-01,-2.324953e-01,-5.408410e-01,-3.922323e-01,-4.632545e-01,1.528139e+00,2.271383e-01,-3.448724e-02,-1.978679e-01,-2.451452e-01,1.123375e-01,-2.409594e-01,-3.273268e-01,-2.599957e-01,-6.085379e-01,-2.399041e-01,-1.322902e-01,-5.559682e-01,-4.615603e-02,2.022686e+00,1.850608e+00,2.850261e+00,-1.018028e-01,-2.599957e-01,-5.281429e-01,-2.701716e-01,3.085765e+00,-4.751679e-01,1.267799e+00,9.926846e-01,-1.869077e-01,-4.323215e-01,-1.170416e-01,-2.742902e-01,6.965448e-01,-4.220377e-01,-2.797134e-01,-2.236068e-01,-6.050580e-01,-5.545986e-01,4.818559e-01,-1.209048e-01,5.208644e-01,-2.451452e-01,2.193717e+00,-3.325985e-01,-2.599957e-01,-3.244428e-01,-3.872983e-01,-3.629890e-01,-2.701716e-01,-1.858659e-01,-5.068409e-01,1.884131e+00,1.831990e+00,-4.120210e-01,-7.027289e-01,-2.970443e-01,1.043839e+00,-5.590480e-02,-3.015113e-01,-4.844160e-01,-2.719790e-01,1.515521e-02,9.179425e-01,-6.328389e-01,-1.269469e-01,-3.625354e-01,-5.394773e-01,-1.655666e-01,8.606693e-01,1.540459e+00,-5.097162e-01,-4.337015e-01,-3.616203e-01,-3.385283e-01,1.304142e+00,-5.648388e-01,4.778553e+00,-3.455474e-01,1.501511e+00,9.029552e-01,-5.230658e-01,-3.063664e-01,-8.198058e-01,-5.102318e-01,-2.843982e-01,-6.208076e-01,-2.672612e-01,-3.336768e-01,-4.254869e-01,-4.632545e-01,-3.506477e-01,5.771306e-01,-2.742902e-01,3.068043e+00,-2.701716e-01,-2.246236e-01,4.127624e+00,-3.494816e-01,-3.053532e-01,5.668945e-01,4.650757e+00,-3.986881e-01,-5.742082e-01,-2.701716e-01,1.022620e+00,-3.813850e-01,2.776047e+00,8.363938e-02,-3.273268e-01,-2.451452e-01,-4.767313e-01,3.377904e-02,3.282367e-01,5.599101e-03,1.864813e-01,3.537038e+00,-5.525232e-01,-1.152952e-01,1.595193e+00,-2.599957e-01,-1.213616e-01,-5.181443e-01,-1.728947e-01,-6.201737e-01,6.433120e+00,1.509808e-01,3.896784e-01,-6.422672e-03,2.765332e+00,2.084437e-01,-5.127247e-01,-6.149110e-01,1.147771e+00,-9.313619e-01,-4.731456e-01,2.397189e-02,-5.619515e-01,-1.383743e-01,-1.111944e-01,1.238742e+00,-4.782215e-01,-7.251254e-01,-3.917488e-01,-2.451452e-01,-3.756904e-01,-5.656283e-01,-7.101617e-01,-2.195520e-01,9.238116e-01,7.349684e-01,4.330713e+00,-3.379857e-01,-3.756904e-01,2.628210e+00,-3.554605e-01,1.634477e+00,-3.336768e-01,-4.419190e-01,-3.610607e-01,4.040676e-02,3.258071e-01,-6.150349e-01,1.055093e+00,-1.055523e+00,-5.928252e-01,-4.620470e-01,3.186855e-01,-3.272812e-01,2.171019e+00,-1.239517e-01,5.294536e+00,-1.924463e-01,4.455977e-01,-4.365397e-01,-3.575993e-01,-6.184507e-01,-3.823996e-01,-4.420403e-01,-1.355048e-02,-3.957424e-01,-6.729266e-01,-4.843324e-01,1.007952e-01,-1.046241e+00,7.537784e-01,-1.760472e-01,1.312039e+00,-4.040610e-01,1.768972e+00,-1.845898e-01,1.860895e+00,3.169098e+00,-6.464482e-01,-3.801157e-01,-6.093371e-01,-4.369669e-01,-3.370999e-01,6.814386e-01,-1.265326e-01,-4.850713e-01,-1.213187e-01,-2.399041e-01,2.131230e+00,-5.299492e-01,1.927280e+00,1.412024e-01,1.210144e+00,-1.465332e-01,7.243317e-01,-2.801017e-01,-1.781098e-01,-1.158570e-01,4.699232e+00,-4.905730e-01,2.512854e+00,3.526204e+00,4.431154e+00,4.732071e-01,1.929632e-01,-2.961352e-01,-3.575993e-01,1.945178e+00,-3.660110e-01,-4.374172e-01,-2.785746e-01,1.867404e+00,-5.127247e-01,-1.229832e-01,-3.658095e-01,-4.673945e-01,2.595543e+00,7.797964e-01,-3.628851e-01,6.840194e-01,1.859157e+00,1.514814e+00,4.379296e-01,-9.550426e-01,3.722519e-01,-1.287571e-01,9.488522e-01,-2.693180e-01,7.929305e-01,-8.733398e-01,-3.301465e-01,2.591153e-01,1.389932e+00,-9.406342e-01,-6.209703e-01,-6.496618e-01,-4.320095e-01,1.144471e+00,-4.772619e-01,4.796471e-01,6.494054e-01,-4.962206e-01,-2.701716e-01,-2.793981e-01,-1.053274e-01,-8.074619e-01,-2.672612e-01,-2.077195e-01,-2.742902e-01,8.006235e-01,2.452531e+00,-4.439239e-01,3.700226e-01,8.172431e-01,-2.541782e-01,2.807055e+00,-7.238466e-01,-5.278556e-01,-6.998545e-02,-3.575993e-01,-7.669624e-01,-2.891285e-01,-2.584728e-01,-5.966922e-01,-3.057238e-01,1.044466e+00,1.190434e+00,3.237061e-01,1.567663e+00,3.274774e+00,2.159190e+00,-6.044106e-01,-5.385288e-01,2.864358e+00,5.702077e-01,9.322517e-01,-1.440777e-02,3.741657e-01,-9.504424e-01,3.530687e+00,2.818031e+00,3.787202e+00,5.891382e+00,-3.427346e-01,-3.882470e-02,8.567432e-01,-2.488976e-01,2.199351e+00,-3.088366e-01,-3.561528e-01,2.214544e+00,-1.836138e-01,-4.439239e-01,-7.986318e-01,-5.575837e-01,-3.041235e-01,-3.232242e-01,1.577510e+00,7.153387e-01,-2.125853e-01,2.832451e-01,2.265623e+00,-1.116627e-01,-4.020130e-01,-6.208076e-01,-4.871152e-01,9.711482e-01,2.012968e+00,2.023903e+00,-4.165141e-01,-3.375350e-01,-1.899632e-01,-8.216888e-01,1.624569e+00,-1.480185e-01,1.567801e+00,-3.335906e-01,-7.902958e-01,-9.829964e-02,-6.868011e-01,-3.533122e-01,-2.144450e-01,-2.693699e-01,-3.519278e-01,-4.003297e-01,-4.310803e-01,-1.448572e-01,-6.970362e-02,-3.576591e-01,-2.048727e-01,1.296941e+00,-2.921497e-01,-2.747740e-01,7.412437e-01,-3.959174e-01,2.540684e-01,-4.562260e-01,3.844806e-01,-1.101079e+00,3.464948e-01,-3.494816e-01,-3.042991e-01,2.402851e+00,-1.275616e-01,1.852633e+00,-3.519278e-01,-1.040322e-01,-9.066686e-01,7.048212e-01,8.332755e-01,-8.103812e-01,4.472136e-01,-6.776831e-01,-6.968938e-01,-2.362324e-01,-4.205424e-01,-4.414314e-01,-3.244281e-01,1.200658e+00,-3.650292e-01,1.363923e+00,-3.432336e-01,2.307036e-01,-7.198740e-01,-3.533521e-01,4.156333e-01,-4.033756e-01,-2.541249e-01,1.624097e+00,2.070085e-01,2.463385e-01,-5.886697e-01,-2.037450e-01,-6.923067e-01,7.411524e-01,-4.024288e-01,1.130802e-01,1.481665e+00,1.804682e-01,-4.860135e-01,4.167679e-01,2.714546e-01,-4.723437e-01,-1.307109e-01,-3.272812e-01,-2.394767e-01,1.252694e+00,-3.236928e-01,-6.758378e-01,4.340573e-01,-4.144750e-01,1.116940e-01,-1.096875e-01,5.283117e-01,1.422593e+00,-3.894541e-01,-2.672612e-01,1.835098e+00,-3.325555e-01,4.712763e-01,-5.000000e-01,-2.668346e-01,3.475538e+00,3.022393e-01,-1.148128e-01,1.414214e+00,-3.852759e-01,1.830616e+00,-6.764997e-01,4.549365e-01,2.859297e+00,8.285965e-01,-1.208587e-01,1.797047e+00,2.426158e+00,-5.979482e-01,2.428697e+00,3.449986e-02,-9.263434e-02,-8.117106e-01,-5.900251e-01,1.719941e+00,-1.329680e-01,-1.162123e+00,4.071106e-01,-1.944407e-02,1.167066e+00,-9.101662e-01,5.247850e-01,-1.013799e-01,3.270369e+00,-3.443339e-01,-6.452024e-01,-3.501407e-01,-3.900236e-01,-1.173093e-01,-6.252025e-01,-2.968137e-01,-3.600515e-01,-3.475960e-01,-1.517272e-01,-6.406064e-01,-4.518393e-01,1.563329e+00
TCGA-P4-A5ED,-1.552447e-01,-2.701716e-01,-2.399041e-01,-2.409594e-01,-2.399041e-01,-3.117459e-01,-2.451452e-01,-2.672612e-01,-2.451452e-01,-1.160444e-01,-2.537824e-01,-2.451452e-01,-2.399041e-01,-2.451452e-01,-2.399041e-01,-2.516931e-01,-2.128014e-01,-2.399041e-01,-2.451452e-01,-2.399041e-01,-3.336768e-01,-6.822917e-01,-3.213458e-01,-2.537824e-01,-2.451452e-01,-4.279315e-01,5.900329e-01,-2.828427e-01,-2.399041e-01,-5.871570e-01,-3.922323e-01,-2.399041e-01,-2.701716e-01,-2.451452e-01,-4.276747e-01,-3.768892e-01,-2.399041e-01,-2.451452e-01,-1.937607e-01,-2.537824e-01,-4.611592e-01,-2.324953e-01,-5.408410e-01,-3.922323e-01,-4.632545e-01,1.528139e+00,-7.846596e-01,-1.250163e-01,-1.978679e-01,-2.451452e-01,1.123375e-01,-2.409594e-01,-3.273268e-01,-2.599957e-01,7.266125e-01,-2.399041e-01,-1.322902e-01,-5.559682e-01,-7.246497e-01,-4.144849e-01,-2.746996e-01,-4.936206e-01,-1.018028e-01,-2.599957e-01,-5.281429e-01,-2.701716e-01,-2.742902e-01,2.470592e-01,-6.052306e-01,-6.108828e-01,-1.869077e-01,2.109729e+00,-1.170416e-01,-2.742902e-01,6.965448e-01,-4.220377e-01,-2.797134e-01,-2.236068e-01,-3.562649e-01,-5.545986e-01,-2.058413e-01,-1.209048e-01,-7.207637e-01,-2.451452e-01,-2.679349e-01,-3.325985e-01,-2.599957e-01,-3.244428e-01,2.323790e+00,-3.629890e-01,-2.701716e-01,-1.858659e-01,-5.068409e-01,-6.337531e-01,6.026284e-02,-4.120210e-01,1.618645e+00,-2.970443e-01,-3.639072e-01,-6.880591e-01,-3.015113e-01,-4.844160e-01,-2.719790e-01,-5.417988e-01,-3.087625e-01,-6.328389e-01,-1.269469e-01,5.563043e-01,-5.394773e-01,-1.655666e-01,-5.935650e-01,-5.181544e-01,-5.097162e-01,-4.337015e-01,-3.616203e-01,-3.385283e-01,-4.709403e-01,-5.648388e-01,-3.865006e-01,-3.455474e-01,4.620034e-02,-5.242966e-01,-5.230658e-01,-1.044659e+00,-8.198058e-01,-5.102318e-01,-2.843982e-01,-6.208076e-01,-2.672612e-01,-3.336768e-01,1.980151e+00,-4.632545e-01,-3.506477e-01,-6.524085e-01,-2.742902e-01,-9.667690e-01,3.701351e+00,-3.605071e-01,-5.183234e-01,-3.494816e-01,-5.000904e-01,-6.068166e-01,1.231989e-01,-3.986881e-01,-5.742082e-01,-2.701716e-01,-6.210941e-01,-3.813850e-01,-2.693180e-01,-6.395953e-01,-3.273268e-01,-2.451452e-01,-4.767313e-01,-5.869108e-01,-7.206935e-01,5.599101e-03,-6.197762e-01,-8.842595e-01,-5.525232e-01,-1.152952e-01,-4.799694e-01,-2.599957e-01,-1.213616e-01,-5.181443e-01,-1.728947e-01,-6.201737e-01,7.156554e-01,-4.626831e-01,3.896784e-01,-2.761749e-01,-3.616203e-01,-7.799829e-01,9.651288e-01,-6.149110e-01,-5.063697e-01,-9.313619e-01,-4.731456e-01,-8.217563e-01,-5.619515e-01,-5.046925e-01,-1.111944e-01,2.157360e-01,-4.782215e-01,-7.251254e-01,-3.917488e-01,-2.451452e-01,2.385634e+00,-5.656283e-01,-7.101617e-01,-2.195520e-01,-8.630345e-01,2.138090e+00,-6.042855e-01,-3.707642e-01,-3.756904e-01,0.000000e+00,-3.554605e-01,-8.298113e-01,-3.336768e-01,-4.419190e-01,-3.610607e-01,-1.575864e-01,-7.153592e-01,-1.015080e+00,-4.507194e-01,-1.055523e+00,-5.928252e-01,-4.620470e-01,1.294660e+00,-3.272812e-01,-3.418928e-01,-1.191263e-01,3.819323e-01,8.189205e-03,-4.189587e-01,-9.713009e-01,-3.575993e-01,-1.025217e+00,-3.823996e-01,-4.420403e-01,-3.455371e-01,-3.957424e-01,-6.729266e-01,-4.843324e-01,-2.605925e-01,-5.987216e-01,-3.015113e-01,-1.760472e-01,5.305546e-01,-4.040610e-01,1.736414e-01,-1.845898e-01,-7.514663e-01,-6.494054e-01,-6.464482e-01,-3.801157e-01,-6.093371e-01,-4.369669e-01,-3.370999e-01,-1.028329e+00,-7.183599e-01,-4.850713e-01,-1.213187e-01,-2.399041e-01,3.398930e+00,1.793708e-01,5.745606e-01,1.034067e-01,-1.100131e+00,-8.413842e-01,-5.720979e-01,-5.388164e-01,-4.566431e-01,-1.158570e-01,3.337628e+00,-4.905730e-01,-5.025707e-01,-6.229277e-01,-5.932620e-01,-1.723748e-01,-7.106743e-01,8.200666e-01,-3.575993e-01,5.374675e-01,-3.660110e-01,-4.374172e-01,-4.264103e-01,1.867404e+00,-5.127247e-01,-1.229832e-01,8.230713e-02,-1.526339e-01,-5.839971e-01,-7.722548e-01,-3.628851e-01,-3.952384e-01,1.096713e-01,-3.722847e-01,-7.298827e-01,-1.220600e+00,-9.887170e-01,-1.287571e-01,-8.056292e-01,-2.693180e-01,-7.822152e-01,-5.338873e-01,-3.301465e-01,-6.624157e-01,-5.376153e-01,-5.291067e-01,-6.209703e-01,-6.496618e-01,-4.320095e-01,1.144471e+00,-4.772619e-01,-8.633648e-01,-6.234292e-01,-8.526608e-02,-2.701716e-01,-8.477586e-01,-8.794835e-01,1.984440e-01,-2.672612e-01,-2.077195e-01,-2.742902e-01,-1.087478e+00,-8.600761e-01,-4.439239e-01,-9.328114e-01,-8.948909e-01,-7.332064e-01,2.653610e+00,-9.349685e-01,7.236729e-01,4.363012e-01,-3.575993e-01,-1.491900e-01,-6.946808e-01,-2.584728e-01,-6.241113e-01,-3.057238e-01,-7.833495e-01,3.531431e-01,3.545593e+00,-9.102560e-01,-5.189130e-01,-3.484344e-02,-5.025465e-01,-1.170378e+00,-3.015113e-01,-4.396783e-01,-5.619648e-01,-7.203883e-01,1.496663e+00,-7.902125e-01,-5.927645e-01,-6.630661e-01,1.331857e-01,-3.390724e-01,-3.061132e-01,-3.799275e-01,-4.830574e-01,-2.491422e-01,4.456162e-02,-3.088366e-01,-3.269968e-01,-7.315011e-01,-4.431449e-01,-4.439239e-01,-7.986318e-01,-1.238920e+00,3.598504e+00,-9.146842e-01,-2.993946e-01,-1.156111e+00,8.248484e-01,-7.200568e-01,-3.987497e-01,-1.116627e-01,-6.607516e-01,-6.208076e-01,-4.871152e-01,-7.351321e-01,5.142031e-02,-6.629062e-01,-8.193720e-02,-3.375350e-01,-1.649519e-01,-8.216888e-01,1.169751e+00,5.411717e-01,-3.212706e-01,-9.962640e-01,-7.902958e-01,-9.829964e-02,-6.868011e-01,-3.330045e-01,-7.480444e-01,-2.693699e-01,-3.519278e-01,-6.676293e-01,-4.310803e-01,-9.053575e-01,-1.123971e-01,-3.146112e-01,-2.286925e-01,-9.862485e-01,-2.921497e-01,7.167670e-01,-6.924858e-01,-8.891366e-01,2.540684e-01,-4.562260e-01,-3.143589e-01,-4.316886e-01,1.229480e+00,-3.494816e-01,1.500829e+00,-6.498813e-01,-1.275616e-01,7.178953e-01,-3.519278e-01,-1.040322e-01,2.011878e+00,-4.014622e-01,8.332755e-01,-8.103812e-01,-7.267221e-01,-8.415982e-01,-4.856703e-01,2.055727e+00,-4.205424e-01,-3.251403e-01,-9.141052e-02,1.897204e+00,-1.107256e+00,-4.925279e-01,-3.432336e-01,-4.214777e-01,-7.198740e-01,5.799643e-01,-9.413780e-02,-4.033756e-01,-4.433761e-02,-3.583041e-01,1.442010e-01,-2.784696e-01,1.811701e+00,-3.053583e-01,-6.923067e-01,-6.946658e-01,2.911730e+00,-1.178339e+00,-3.688257e-01,1.426240e-01,-7.700579e-01,-6.946132e-02,-9.755401e-01,-4.723437e-01,-6.190709e-01,-3.272812e-01,-7.190825e-01,-5.160155e-01,-3.384747e-01,-1.100403e+00,-1.122146e+00,1.476197e+00,-7.710489e-01,-4.868587e-01,-9.537841e-01,-1.614748e-03,-3.894541e-01,-2.672612e-01,2.289320e-01,-3.558270e-01,-6.500362e-03,-5.000000e-01,-1.864561e-01,3.362046e-01,-5.524860e-01,-1.148128e-01,-4.419417e-01,-3.852759e-01,1.166165e+00,-8.194633e-01,-4.216259e-01,1.184729e+00,-8.063523e-01,-1.208587e-01,-9.760018e-01,-3.811069e-01,-3.603850e-01,-1.789900e-01,3.449986e-02,-6.473771e-01,-8.117106e-01,6.997628e-01,-3.384573e-01,-1.094261e+00,-8.248625e-01,1.079529e+00,-7.340136e-01,-6.015806e-01,-1.025539e+00,-1.036937e+00,-5.529812e-01,-4.419417e-01,-3.443339e-01,2.776234e+00,-7.602968e-01,-8.147159e-01,-1.173093e-01,-1.233268e-03,-6.854353e-01,-5.231564e-01,-8.137416e-01,-3.797208e-01,-6.406064e-01,-4.518393e-01,-5.070255e-01
