SampleID,hsa-mir-2682,hsa-mir-302a,hsa-mir-492,hsa-mir-371a,hsa-mir-6795,hsa-mir-4426,hsa-mir-6747,hsa-mir-3919,hsa-mir-3196,hsa-mir-1243,hsa-mir-572,hsa-mir-6812,hsa-mir-2117,hsa-mir-6084,hsa-mir-1278,hsa-mir-7108,hsa-mir-1298,hsa-mir-4757,hsa-mir-3144,hsa-mir-1237,hsa-mir-3188,hsa-mir-4532,hsa-mir-5579,hsa-mir-4635,hsa-mir-4487,hsa-mir-6888,hsa-mir-936,hsa-mir-5588,hsa-mir-23c,hsa-mir-6782,hsa-mir-3663,hsa-mir-3914-1,hsa-mir-662,hsa-mir-6506,hsa-mir-4433b,hsa-mir-7851,hsa-mir-4776-1,hsa-mir-1909,hsa-mir-4700,hsa-mir-1245b,hsa-mir-3921,hsa-mir-6744,hsa-mir-1537,hsa-mir-4504,hsa-mir-5092,hsa-mir-4771-2,hsa-mir-5087,hsa-mir-6866,hsa-mir-6870,hsa-mir-6753,hsa-mir-548d-2,hsa-mir-4528,hsa-mir-6810,hsa-mir-3622a,hsa-mir-1181,hsa-mir-6789,hsa-mir-506,hsa-mir-4435-1,hsa-mir-4492,hsa-mir-3646,hsa-mir-1257,hsa-mir-6797,hsa-mir-4727,hsa-mir-1285-1,hsa-mir-549a,hsa-mir-6750,hsa-mir-6885,hsa-mir-4766,hsa-mir-6844,hsa-mir-4498,hsa-mir-3116-1,hsa-mir-4470,hsa-mir-6867,hsa-mir-4789,hsa-mir-1234,hsa-mir-1256,hsa-mir-1252,hsa-mir-376a-1,hsa-mir-219a-2,hsa-mir-4446,hsa-mir-6834,hsa-mir-555,hsa-mir-6787,hsa-mir-1238,hsa-mir-517c,hsa-mir-5571,hsa-mir-378g,hsa-mir-4799,hsa-mir-4714,hsa-mir-585,hsa-mir-4522,hsa-mir-518a-1,hsa-mir-6879,hsa-mir-3157,hsa-mir-892a,hsa-mir-6774,hsa-mir-6883,hsa-mir-4771-1,hsa-mir-6504,hsa-mir-6738,hsa-mir-581,hsa-mir-3616,hsa-mir-4643,hsa-mir-4797,hsa-mir-5691,hsa-mir-935,hsa-mir-4678,hsa-mir-6739,hsa-mir-3679,hsa-mir-4664,hsa-mir-6771,hsa-mir-6846,hsa-mir-515-1,hsa-mir-4422,hsa-mir-2278,hsa-mir-668,hsa-mir-4474,hsa-mir-4512,hsa-mir-7845,hsa-mir-5697,hsa-mir-6508,hsa-mir-6740,hsa-mir-4433a,hsa-mir-514a-1,hsa-mir-4781,hsa-mir-4768,hsa-mir-521-1,hsa-mir-6851,hsa-mir-4649,hsa-mir-548j,hsa-mir-184,hsa-mir-552,hsa-mir-6510,hsa-mir-4794,hsa-mir-611,hsa-mir-4697,hsa-mir-378f,hsa-mir-4520-2,hsa-mir-632,hsa-mir-4679-1,hsa-mir-6807,hsa-mir-216a,hsa-mir-5684,hsa-mir-4728,hsa-mir-3688-2,hsa-mir-4749,hsa-mir-4788,hsa-mir-6843,hsa-mir-4785,hsa-mir-4662b,hsa-mir-6889,hsa-mir-4425,hsa-mir-3175,hsa-mir-6715a,hsa-mir-4754,hsa-mir-4795,hsa-mir-519d,hsa-mir-4676,hsa-mir-1231,hsa-mir-3146,hsa-mir-6780b,hsa-mir-548d-1,hsa-mir-3927,hsa-mir-641,hsa-mir-6868,hsa-mir-6499,hsa-mir-4701,hsa-mir-3620,hsa-mir-939,hsa-mir-6858,hsa-mir-3124,hsa-mir-202,hsa-mir-6757,hsa-mir-1236,hsa-mir-6833,hsa-mir-1289-1,hsa-mir-18b,hsa-mir-548ai,hsa-mir-493,hsa-mir-7155,hsa-mir-4791,hsa-mir-4526,hsa-mir-6817,hsa-mir-3137,hsa-mir-3202-2,hsa-mir-4780,hsa-mir-2110,hsa-mir-4752,hsa-mir-216b,hsa-mir-6073,hsa-mir-6758,hsa-mir-199a-2,hsa-mir-1294,hsa-mir-6512,hsa-mir-6779,hsa-mir-6788,hsa-mir-6502,hsa-mir-6727,hsa-mir-5193,hsa-mir-6827,hsa-mir-4777,hsa-mir-1305,hsa-mir-3928,hsa-mir-6087,hsa-mir-520h,hsa-mir-6777,hsa-mir-296,hsa-mir-3173,hsa-mir-219b,hsa-mir-4685,hsa-mir-1227,hsa-mir-1914,hsa-mir-5698,hsa-mir-4521,hsa-mir-6822,hsa-mir-3191,hsa-mir-6132,hsa-mir-135a-1,hsa-mir-135a-2,hsa-mir-6809,hsa-mir-450a-1,hsa-mir-4687,hsa-mir-138-2,hsa-mir-3911,hsa-mir-7-3,hsa-mir-5009,hsa-mir-509-2,hsa-mir-5089,hsa-mir-548k,hsa-mir-490,hsa-mir-4782,hsa-mir-6507,hsa-mir-655,hsa-mir-6847,hsa-mir-518e,hsa-mir-8059,hsa-mir-548v,hsa-mir-3943,hsa-mir-4743,hsa-mir-4516,hsa-mir-4479,hsa-mir-5683,hsa-mir-607,hsa-mir-3074,hsa-mir-4444-1,hsa-mir-2114,hsa-mir-548t,hsa-mir-4707,hsa-mir-4773-2,hsa-mir-522,hsa-mir-7844,hsa-mir-3913-1,hsa-mir-3159,hsa-mir-5003,hsa-mir-618,hsa-mir-6717,hsa-mir-6772,hsa-mir-4683,hsa-mir-484,hsa-mir-4646,hsa-mir-3198-1,hsa-mir-664a,hsa-mir-6881,hsa-mir-5582,hsa-mir-1343,hsa-mir-517b,hsa-mir-6820,hsa-mir-7703,hsa-mir-15b,hsa-mir-4770,hsa-mir-5690,hsa-mir-6730,hsa-mir-1283-2,hsa-mir-4461,hsa-mir-6842,hsa-mir-133a-2,hsa-mir-6513,hsa-let-7b,hsa-mir-2116,hsa-mir-105-2,hsa-mir-4420,hsa-mir-28,hsa-mir-1269b,hsa-mir-3653,hsa-mir-6773,hsa-mir-4673,hsa-mir-519a-1,hsa-mir-4660,hsa-mir-3929,hsa-mir-3680-2,hsa-mir-485,hsa-mir-4473,hsa-mir-4449,hsa-mir-5187,hsa-mir-3149,hsa-mir-3678,hsa-mir-6815,hsa-mir-3178,hsa-mir-335,hsa-mir-550a-2,hsa-mir-6894,hsa-mir-3667,hsa-mir-543,hsa-mir-3691,hsa-mir-22,hsa-mir-4659a,hsa-mir-3150b,hsa-mir-3910-2,hsa-mir-30e,hsa-mir-1-1,hsa-mir-551a,hsa-mir-1254-2,hsa-mir-3192,hsa-mir-191,hsa-mir-6850,hsa-mir-605,hsa-mir-4695,hsa-mir-4710,hsa-mir-1323,hsa-mir-133a-1,hsa-mir-4723,hsa-mir-139,hsa-mir-340,hsa-mir-433,hsa-mir-548az,hsa-mir-4423,hsa-mir-6781,hsa-mir-541,hsa-mir-548au,hsa-mir-3922,hsa-mir-4790,hsa-mir-643,hsa-mir-7850,hsa-mir-4750,hsa-mir-105-1,hsa-mir-516a-1,hsa-mir-4758,hsa-mir-5091,hsa-mir-3611,hsa-mir-3202-1,hsa-mir-4999,hsa-mir-132,hsa-mir-9-3,hsa-mir-4661,hsa-mir-3126,hsa-mir-412,hsa-mir-6869,hsa-mir-1229,hsa-mir-6728,hsa-mir-488,hsa-mir-3128,hsa-mir-23b,hsa-mir-1248,hsa-mir-6855,hsa-mir-7114,hsa-mir-378d-2,hsa-mir-6805,hsa-mir-4326,hsa-mir-128-2,hsa-mir-3117,hsa-mir-218-2,hsa-mir-195,hsa-mir-3942,hsa-mir-573,hsa-mir-1269a,hsa-mir-449a,hsa-mir-501,hsa-mir-148a,hsa-mir-6854,hsa-mir-190b,hsa-mir-200a,hsa-mir-6765,hsa-mir-92a-1,hsa-mir-4675,hsa-mir-6874,hsa-mir-7706,hsa-mir-4712,hsa-mir-511,hsa-mir-489,hsa-mir-1307,hsa-mir-6860,hsa-mir-424,hsa-mir-659,hsa-mir-4709,hsa-mir-516b-1,hsa-mir-3926-1,hsa-mir-518b,hsa-mir-6732,hsa-mir-6515,hsa-mir-6853,hsa-mir-3913-2,hsa-mir-196b,hsa-mir-1538,hsa-mir-653,hsa-mir-155,hsa-mir-614,hsa-let-7f-2,hsa-mir-636,hsa-mir-323a,hsa-mir-223,hsa-mir-3131,hsa-mir-1295a,hsa-mir-185,hsa-mir-539,hsa-mir-584,hsa-mir-628,hsa-mir-1911,hsa-mir-1277,hsa-mir-361,hsa-mir-3615,hsa-mir-219a-1,hsa-mir-4638,hsa-mir-598,hsa-mir-3605,hsa-mir-6875,hsa-mir-153-2,hsa-mir-548at,hsa-mir-6511b-1,hsa-mir-29b-1,hsa-mir-3920,hsa-mir-4680,hsa-mir-194-1,hsa-mir-324,hsa-mir-15a,hsa-mir-523,hsa-mir-6511b-2,hsa-mir-525,hsa-mir-33a,hsa-mir-6862-1,hsa-mir-190a,hsa-mir-6823,hsa-mir-6761,hsa-mir-7702,hsa-mir-4742,hsa-mir-122,hsa-mir-4763,hsa-mir-3652,hsa-mir-143,hsa-mir-3680-1,hsa-mir-4717,hsa-mir-4746,hsa-mir-3138,hsa-mir-4724,hsa-mir-320b-1,hsa-mir-3677,hsa-mir-181a-2,hsa-mir-101-1,hsa-mir-652,hsa-mir-140,hsa-mir-6892,hsa-mir-639,hsa-let-7g,hsa-mir-34c,hsa-mir-449b,hsa-mir-1262,hsa-mir-188,hsa-mir-224,hsa-mir-99a,hsa-mir-4732,hsa-mir-7-2,hsa-mir-4738,hsa-mir-3158-2,hsa-mir-101-2,hsa-mir-624,hsa-mir-362,hsa-mir-509-1,hsa-mir-221,hsa-mir-6742,hsa-mir-429,hsa-mir-103a-1,hsa-mir-342,hsa-mir-199b,hsa-mir-512-1,hsa-mir-4517,hsa-mir-3145,hsa-mir-452,hsa-mir-582,hsa-mir-6749,hsa-mir-3940,hsa-mir-3170,hsa-mir-371b,hsa-mir-194-2,hsa-mir-3121,hsa-mir-4716,hsa-mir-708,hsa-mir-21,hsa-mir-320c-2,hsa-mir-127,hsa-let-7a-1,hsa-mir-500a,hsa-mir-31,hsa-mir-4536-2,hsa-let-7f-1,hsa-mir-203b,hsa-mir-4435-2,hsa-mir-4708,hsa-let-7i,hsa-mir-4519,hsa-mir-432,hsa-mir-19b-2
TCGA-2H-A9GN,-2.000958e-01,-1.562532e-01,-2.495686e-01,-7.784347e-02,-3.360443e-01,2.912618e+00,5.804263e-01,-2.421217e-01,-2.198901e-01,-3.353264e-01,-3.013288e-01,-3.918052e-01,-2.662646e-01,-2.420917e-01,-4.693008e-01,-2.857143e-01,-2.713343e-01,-3.811274e-01,-4.128099e-01,-3.609255e-01,-5.403201e-01,-2.582498e-01,-4.338170e-01,-2.493568e-01,-2.836761e-01,-3.556940e-01,-1.580622e-01,6.969086e-01,-6.410078e-02,-3.918052e-01,-2.311822e-01,-2.889209e-01,-2.326879e-01,-4.319342e-01,1.549917e-01,3.110452e+00,-2.836761e-01,-3.474066e-01,-5.284982e-01,-3.488853e-01,-2.836761e-01,-3.461948e-01,-7.186460e-01,-2.311822e-01,1.019349e-01,2.050277e+00,-2.311822e-01,2.366565e+00,1.141120e+00,-3.134244e-01,-6.732749e-01,-1.808950e-01,8.303892e-01,-5.873557e-01,4.681287e-03,3.504185e+00,-5.778548e-04,-4.923353e-01,1.481378e+00,-3.927965e-01,1.547508e+00,1.469580e+00,-4.989744e-01,-4.034825e-01,-3.735495e-01,-3.749701e-01,-5.114742e-01,4.010608e-01,-6.064316e-01,-2.761585e-01,-2.836761e-01,9.037222e-01,-2.582498e-01,-2.889209e-01,-5.522716e-01,-5.150262e-01,-2.921031e-01,-7.176781e-01,-5.642765e-01,-3.657798e-01,-5.366968e-01,-3.785731e-01,-3.360443e-01,-3.046038e-01,-1.455010e-01,-4.995597e-01,-2.449490e-01,2.801230e+00,2.461112e-01,-5.067216e-01,-4.282487e-01,-1.334685e-01,-4.847179e-01,-9.360490e-01,-2.600694e-01,1.603875e+00,-3.194987e-01,2.502740e+00,-2.582498e-01,-3.252435e-01,-8.219889e-01,-4.703710e-01,-2.562882e-01,-6.382549e-02,-2.351802e-01,2.230633e+00,-3.492503e-01,-4.319342e-01,1.779438e+00,1.964345e+00,-2.449490e-01,-2.562882e-01,-1.314165e-01,-2.449490e-01,-4.964780e-01,-5.122267e-01,1.857317e+00,5.887671e+00,-5.271068e-01,-3.705928e-01,-3.467380e-01,-3.348489e-01,-4.490775e-01,-1.896064e-01,-8.982306e-01,-5.806513e-01,-1.319643e-01,-5.419730e-01,-5.532844e-01,-4.735170e-01,-1.028510e-01,7.351772e-01,-2.713127e-01,2.019077e+00,-3.309482e-01,-2.449490e-01,-3.141921e-01,-2.562882e-01,-7.160790e-01,-2.449490e-01,3.370042e-01,-6.371533e-01,-7.932596e-01,-1.605301e-01,-3.453327e-01,-3.780444e-01,-4.415485e-01,-2.571460e-01,-5.639706e-01,-3.046038e-01,-2.449490e-01,-4.522670e-01,-2.449490e-01,1.376407e-02,6.090796e-01,-4.830682e-01,-1.379503e-01,3.975269e-01,-3.421930e-01,-4.166190e-01,-3.013288e-01,-7.202204e-01,-3.198227e-01,-7.407042e-01,1.625068e-01,-6.843006e-01,-2.582498e-01,3.051641e+00,1.213664e-01,2.036804e+00,-3.348489e-01,-2.056660e-01,-2.761585e-01,-3.252435e-01,-6.229188e-01,-2.711427e-01,-5.579527e-01,-3.946685e-01,3.492299e-02,5.579949e-01,-8.497186e-01,-2.493568e-01,-2.983975e-01,9.798798e-01,-2.983975e-01,1.594674e+00,2.846398e+00,-2.698980e-01,-4.257784e-01,-2.449490e-01,1.942496e+00,-5.228628e-01,9.282367e-03,-4.728485e-01,-3.492503e-01,-5.544370e-01,-5.515122e-01,-3.659432e-01,-5.107362e-01,-2.711427e-01,-2.490341e-01,-5.139550e-01,7.275657e-01,-4.255710e-01,-1.299807e-01,-6.144944e-02,-5.878419e-01,-2.114874e-01,7.637617e-01,2.551263e-01,-4.118538e-01,2.737546e+00,7.321473e-01,-6.405019e-01,-2.449490e-01,3.820287e-01,-4.158172e-01,-5.351090e-01,-3.655466e-01,-2.836761e-01,-5.489750e-01,-7.452606e-01,-5.642962e-01,4.959907e-01,5.778762e+00,1.568741e+00,-1.419733e-01,-3.360443e-01,-6.542116e-02,-3.532444e-01,-3.841532e-01,-4.071728e-01,-5.114425e-01,6.483163e+00,-1.321265e-01,-2.168794e-01,2.026128e+00,-5.639706e-01,-3.309482e-01,-3.117407e-01,8.805874e-01,-2.943821e-01,-6.276081e-01,-5.866771e-01,-1.613528e-01,-5.408807e-01,1.473708e+00,-6.432312e-01,-4.617071e-01,-1.458755e-01,-6.068515e-01,-3.855643e-01,-2.711427e-01,1.014790e+00,2.844920e+00,-3.532531e-01,-3.453327e-01,-5.889996e-01,3.918361e-01,-4.640624e-01,-3.242314e-01,-1.470413e-02,3.354983e+00,2.099926e+00,1.548393e+00,-1.457552e-01,-9.520468e-01,-3.194987e-01,-1.018642e+00,-4.597105e-01,-6.986698e-01,5.099079e-01,-1.385065e-01,-1.171993e-01,-4.466689e-01,-4.697356e-01,-6.891047e-01,-5.530273e-01,2.307279e+00,-5.769370e-01,-3.141921e-01,-1.105153e+00,-2.564207e-01,-1.007891e+00,2.050277e+00,-3.659432e-01,-1.472191e-01,-6.028496e-02,-2.718172e-01,-6.891688e-01,-9.734655e-02,1.978707e+00,-1.157116e-01,-1.410925e-01,1.863837e+00,-7.992032e-01,9.957306e-02,-4.282487e-01,2.163432e-01,1.580907e+00,-5.906815e-01,-5.001240e-01,-4.379961e-01,2.737798e+00,-1.148717e+00,-5.106938e-01,9.367626e-01,-3.760898e-01,-7.331908e-01,-2.522380e-01,4.282349e-01,1.924477e+00,-4.127312e-01,6.126055e-01,1.353537e+00,2.006683e-02,-2.449490e-01,-2.983975e-01,-1.002837e-01,-4.670330e-01,-3.467380e-01,-6.339058e-01,1.529619e+00,-1.998253e-01,-3.012009e-01,-3.993677e-01,1.214468e+00,-1.115242e-01,-9.133716e-01,-4.999017e-01,-2.204242e-01,7.253308e-01,4.671584e-01,5.324978e+00,-5.886360e-01,-1.399876e-01,-6.813943e-01,9.333816e-01,1.697075e+00,-2.311822e-01,-8.456047e-01,-3.817639e-01,-8.540554e-02,-2.615020e-01,8.410703e-01,-5.583101e-01,-3.748893e-01,3.680600e+00,7.397604e-01,-3.525355e-01,-4.044090e-01,-8.663426e-01,-4.189003e-01,1.075533e+00,-4.713139e-01,7.459806e-01,3.826587e+00,7.132301e-01,4.526274e-01,-6.328838e-01,-6.199272e-01,-7.067400e-01,4.842311e-01,8.017260e-01,-3.335474e-01,1.292426e-01,-1.729499e-01,5.733940e-01,-8.623364e-01,-8.812496e-01,5.038888e-01,-2.629910e-01,-1.991426e-01,-2.311822e-01,-7.354891e-01,1.634389e+00,-2.351802e-01,-7.696680e-01,-6.160244e-01,5.276507e+00,-3.183174e-01,-4.202571e-01,-9.767966e-01,-1.051960e+00,-1.355798e-01,-6.565366e-01,-1.248685e-01,-4.118538e-01,-6.133112e-01,-3.793216e-01,-1.088416e-01,6.985798e-01,2.590639e-01,-4.147156e-01,-1.116531e+00,-2.377172e-01,8.501050e-01,1.180262e+00,-2.334263e-01,-1.265074e-01,-3.796324e-01,-7.652392e-01,7.209324e-01,3.581326e-02,9.292353e-01,3.218232e-01,-4.194073e-01,-1.290757e+00,-5.270896e-01,-7.916621e-01,1.548943e-01,5.328223e-01,1.422107e+00,-5.570289e-01,-7.809538e-01,-4.378947e-01,-3.227486e-01,-1.365117e-01,-2.703005e-01,-7.823800e-01,-5.709886e-01,1.085868e+00,-1.514576e-01,-1.468451e+00,-9.145464e-02,-1.656271e-01,-1.337249e-01,-7.611265e-01,-3.227486e-01,-5.641820e-01,-2.929293e-01,3.779895e-01,-5.850401e-01,4.656466e+00,-9.715316e-02,-6.177619e-01,-2.430090e-01,-4.470583e-01,1.050480e-02,-4.124926e-01,1.737951e-01,1.188235e+00,-3.518314e-01,-9.530689e-02,1.114777e+00,-7.337007e-01,-6.052560e-01,6.193791e-01,-5.373802e-01,-7.482084e-01,4.974431e-01,6.106868e-01,-3.862275e-01,2.446822e+00,1.783556e-01,-7.406955e-01,-6.748700e-01,-7.421394e-01,4.918563e-01,5.694008e+00,-5.275350e-01,-5.972688e-01,-6.052941e-01,-3.621953e-01,-5.531550e-01,-1.715753e-01,-9.426691e-01,2.122444e+00,5.229428e-01,-1.253249e+00,-9.334449e-01,-5.462020e-01,-1.203272e-01,4.322145e-01,2.298358e+00,-8.020478e-01,-6.957877e-01,-2.718172e-01,2.884081e-01,-6.463186e-01,-4.308733e-01,1.234303e+00,-3.460033e-01,-2.761585e-01,-8.330328e-01,-9.019064e-01,-8.552914e-01,-4.303455e-01,5.497046e-01,-5.794234e-01,-5.878561e-01,-4.935857e-01,8.457989e-01,-6.003706e-01,-4.398075e-01,-3.013288e-01,-6.831109e-01,2.373384e+00,-6.350835e-02,-4.528033e-01
TCGA-Z6-A8JE,-2.000958e-01,-1.562532e-01,-2.495686e-01,-8.045523e-02,-3.360443e-01,-2.164784e-01,-6.837899e-01,1.784055e+00,-2.198901e-01,-3.353264e-01,-3.013288e-01,-3.918052e-01,-2.662646e-01,-2.420917e-01,-4.693008e-01,-2.857143e-01,-2.713343e-01,-3.811274e-01,-4.128099e-01,-3.609255e-01,8.020377e-01,-2.582498e-01,1.975506e-01,-2.493568e-01,-2.836761e-01,-3.556940e-01,-1.580622e-01,-6.067205e-01,-6.410078e-02,-3.918052e-01,-2.311822e-01,-2.889209e-01,-2.326879e-01,-4.319342e-01,1.549917e-01,-2.311822e-01,2.723290e+00,-3.474066e-01,-5.284982e-01,1.236051e+00,-2.836761e-01,-3.461948e-01,2.836761e-01,-2.311822e-01,-6.347765e-01,-3.467380e-01,-2.311822e-01,-2.107216e-01,-4.934575e-01,2.801230e+00,2.429644e+00,-1.808950e-01,-5.168749e-01,-5.873557e-01,-7.396433e-01,3.504185e+00,-1.843357e-01,-4.923353e-01,-3.587713e-01,-3.927965e-01,-3.307651e-01,-5.534781e-01,2.439430e+00,-4.034825e-01,4.935216e-01,1.754324e+00,-5.114742e-01,-2.005304e-01,-6.064316e-01,-2.761585e-01,-2.836761e-01,-6.413513e-01,-2.582498e-01,6.273711e+00,1.277128e+00,-5.150262e-01,-2.921031e-01,3.448434e+00,-5.642765e-01,2.464201e-01,-5.366968e-01,-3.785731e-01,2.092640e+00,-3.046038e-01,-1.004042e-01,-5.581673e-02,-2.449490e-01,-3.134244e-01,2.461112e-01,-2.841560e-01,-4.282487e-01,-1.334685e-01,-4.847179e-01,-2.373082e-01,-2.600694e-01,1.603875e+00,-3.194987e-01,-3.194987e-01,-2.582498e-01,-3.252435e-01,1.001680e+00,5.541357e-01,2.654414e+00,-6.607815e-01,-2.351802e-01,-4.656935e-01,-3.492503e-01,-4.319342e-01,-6.808286e-01,-8.243234e-01,-2.449490e-01,-2.562882e-01,-1.314165e-01,4.082483e+00,-4.964780e-01,2.561134e+00,-4.319342e-01,-2.711427e-01,-5.271068e-01,-3.705928e-01,-3.467380e-01,-3.348489e-01,-4.490775e-01,-1.796666e-01,1.075346e-01,5.184387e-01,-1.319643e-01,-5.419730e-01,-5.532844e-01,-9.592539e-01,-1.661378e-01,-3.626219e-01,-1.260156e-01,-3.242314e-01,-3.309482e-01,-2.449490e-01,-3.141921e-01,-2.562882e-01,1.734254e-01,-2.449490e-01,-5.560569e-01,-6.371533e-01,2.086381e+00,-1.605301e-01,-3.453327e-01,1.933842e+00,-4.415485e-01,-2.571460e-01,-5.639706e-01,-3.046038e-01,-2.449490e-01,-4.522670e-01,-2.449490e-01,-2.988769e-01,6.090796e-01,1.538191e+00,-1.379503e-01,5.595955e-01,-3.421930e-01,-4.166190e-01,-3.013288e-01,-7.202204e-01,-3.198227e-01,-7.407042e-01,-6.987791e-01,2.652559e-02,-2.582498e-01,-6.172506e-01,6.161680e-01,-4.166190e-01,-3.348489e-01,-2.056660e-01,-2.761585e-01,-3.252435e-01,-6.229188e-01,5.887671e+00,-5.579527e-01,-3.946685e-01,6.097425e-01,-6.249543e-01,-8.497186e-01,-2.493568e-01,-2.983975e-01,9.798798e-01,-2.983975e-01,-3.117407e-01,3.218796e-01,-2.698980e-01,-4.257784e-01,-2.449490e-01,-3.453327e-01,9.657277e-01,9.282367e-03,-4.728485e-01,3.016253e+00,-5.544370e-01,-6.851083e-03,-3.659432e-01,-5.107362e-01,2.808264e+00,2.305574e+00,-2.728965e-01,-8.315036e-01,1.688985e+00,-1.299807e-01,-6.721033e-01,-1.569385e-01,-6.481951e-01,-1.104517e+00,-7.342660e-01,-4.118538e-01,-5.107362e-01,-4.319669e-01,-1.100863e-01,-2.449490e-01,-7.428336e-01,1.716923e+00,-3.310747e-01,-5.364934e-01,2.723290e+00,-5.489750e-01,-2.345001e-01,-8.353629e-01,-4.776206e-01,1.803740e-01,-4.427897e-01,-1.866516e-01,-3.360443e-01,-6.773014e-01,-3.923571e-01,1.586181e+00,-4.071728e-01,8.391904e-01,-4.936419e-01,-1.321265e-01,-2.168794e-01,-3.665302e-01,-5.639706e-01,-3.309482e-01,-3.117407e-01,-5.195466e-01,-3.307509e-01,2.461208e-02,-7.426665e-01,-1.613528e-01,2.490898e-02,2.515128e+00,-6.432312e-01,-4.617071e-01,-1.458755e-01,8.235842e-02,4.992461e-01,-2.711427e-01,-9.137151e-01,-8.511516e-01,-3.532531e-01,-3.453327e-01,2.585608e+00,-4.830390e-01,-4.640624e-01,-3.242314e-01,-4.350108e-01,-2.493568e-01,3.191888e-01,-4.564482e-01,-1.325425e-01,2.929375e+00,-3.194987e-01,1.033754e+00,-4.597105e-01,-6.986698e-01,5.099079e-01,-1.385065e-01,-4.862032e-01,5.456314e-01,-4.455835e-01,8.988323e-01,-2.369268e-01,-4.635469e-01,2.698187e+00,-3.141921e-01,-3.750411e-01,-2.564207e-01,-3.217387e-01,-3.467380e-01,-3.659432e-01,-1.472191e-01,-3.125299e-01,-2.718172e-01,4.522670e-01,2.969874e+00,6.018388e-01,2.104967e-01,-1.410925e-01,4.126050e+00,3.670712e+00,-8.899342e-01,-4.282487e-01,1.502706e+00,-1.171256e+00,-5.906815e-01,1.260155e-01,6.379240e-01,6.246433e-01,1.793769e-01,-5.106938e-01,6.355589e-01,-3.760898e-01,-9.562850e-02,-2.753343e-01,-4.981508e-01,-6.043813e-01,-4.127312e-01,-3.661086e-01,-4.398994e-01,2.006683e-02,-2.449490e-01,-2.983975e-01,-1.229975e-01,-4.578129e-01,-3.467380e-01,-6.339058e-01,-5.249703e-02,2.815720e-01,-3.012009e-01,-3.993677e-01,-8.075261e-01,1.364806e-01,-9.133716e-01,1.200299e+00,-2.204242e-01,-3.392316e-01,1.498800e+00,2.502740e+00,2.452591e+00,-1.399876e-01,6.479516e-01,-8.023807e-01,1.697075e+00,-2.311822e-01,-8.456047e-01,-5.638208e-01,2.058979e+00,6.685959e-01,8.410703e-01,8.616644e-01,-3.748893e-01,-4.510267e-01,2.156892e+00,-3.525355e-01,-4.044090e-01,9.921662e-02,-6.358671e-02,1.075533e+00,1.732772e+00,-3.421930e-01,-5.983390e-01,4.851686e-01,-5.423186e-01,3.634382e-01,-1.004479e-01,-2.701113e-01,-8.509033e-01,-6.083894e-01,1.818165e+00,4.624461e+00,-9.167152e-01,-1.156166e-02,-2.976268e-01,-9.846365e-02,-1.353827e-01,-2.629910e-01,3.813930e-01,-2.311822e-01,-7.354891e-01,-4.532675e-01,-2.351802e-01,-2.143545e-01,5.640705e-01,-4.720796e-01,-3.183174e-01,8.889838e-01,-5.049048e-02,-5.292675e-01,-1.355798e-01,3.770210e-01,-1.325046e-01,-4.118538e-01,2.022269e+00,-3.793216e-01,7.382959e-01,-5.279896e-01,2.590639e-01,-9.959120e-02,-7.217069e-01,-2.377172e-01,1.911373e-01,4.800318e-01,3.236063e+00,-2.077432e-01,-4.706755e-01,1.677103e+00,-2.347551e-01,4.497771e+00,-3.270484e-01,-6.350941e-01,1.977937e-01,-4.693663e-02,-8.954760e-02,3.436797e-02,-2.211087e-01,-3.781319e-01,-3.417204e-01,-9.043527e-01,-7.809538e-01,-3.875025e-01,-3.227486e-01,1.392035e+00,-9.080526e-01,-7.823800e-01,-5.709886e-01,-6.422343e-01,1.792464e+00,2.090306e-01,-1.247299e-01,1.238891e+00,-1.337249e-01,-1.566785e-01,-3.227486e-01,-4.310886e-01,-2.929293e-01,-6.236826e-01,-5.850401e-01,-6.699951e-01,-1.002569e-01,-6.177619e-01,-4.669998e-01,-3.557810e-01,8.456368e-01,-4.124926e-01,-3.236064e-01,-5.293046e-01,-6.182180e-01,-3.839506e-01,-5.561760e-01,-7.548951e-02,-1.842207e-01,7.794639e-01,-3.904923e-01,3.073965e+00,1.236634e+00,-3.824700e-02,-2.215787e-01,2.446822e+00,1.783556e-01,-6.578751e-01,-3.646188e-01,-2.534945e-01,-4.560849e-01,2.393122e-01,-5.275350e-01,-5.972688e-01,-1.940175e-01,1.109729e+00,-6.273549e-01,-1.823923e-01,-1.039911e+00,-3.959783e-01,-1.451027e-01,8.780117e-01,-3.043650e-01,9.487643e-01,-1.317357e-01,-7.036881e-01,-6.646604e-01,-4.138937e-01,4.144922e-01,-2.718172e-01,-5.453535e-01,-6.463186e-01,-4.308733e-01,-6.595722e-01,-3.460033e-01,-2.761585e-01,7.645139e-02,2.753683e-01,2.370085e-01,7.095403e-01,1.215302e-01,-8.820081e-01,-2.250358e-01,-4.935857e-01,1.873504e-01,-7.172956e-01,-4.398075e-01,-3.013288e-01,1.085605e+00,-3.811274e-01,6.146476e-02,-4.121533e-01
