SampleID,hsa-mir-4435-1,hsa-mir-1908,hsa-mir-6738,hsa-mir-6873,hsa-mir-6822,hsa-mir-6832,hsa-mir-6825,hsa-mir-3126,hsa-mir-548o,hsa-mir-4446,hsa-mir-1237,hsa-mir-3910-1,hsa-mir-6817,hsa-mir-512-2,hsa-mir-1288,hsa-mir-3175,hsa-mir-4647,hsa-mir-579,hsa-mir-548l,hsa-mir-4492,hsa-mir-3622a,hsa-mir-135a-1,hsa-mir-4536-2,hsa-mir-6783,hsa-mir-6746,hsa-mir-2278,hsa-mir-3183,hsa-mir-4767,hsa-mir-6087,hsa-mir-3680-2,hsa-mir-6764,hsa-mir-488,hsa-mir-4423,hsa-mir-892a,hsa-mir-4762,hsa-mir-6796,hsa-mir-552,hsa-mir-6779,hsa-mir-466,hsa-mir-6799,hsa-mir-3943,hsa-mir-545,hsa-mir-3942,hsa-mir-6736,hsa-mir-4524a,hsa-mir-518b,hsa-mir-519c,hsa-mir-6818,hsa-mir-516a-2,hsa-mir-5708,hsa-mir-6807,hsa-mir-3679,hsa-mir-4687,hsa-mir-6851,hsa-mir-3064,hsa-mir-6844,hsa-mir-6803,hsa-mir-572,hsa-mir-3158-1,hsa-mir-184,hsa-mir-4716,hsa-mir-6788,hsa-mir-1255a,hsa-mir-6515,hsa-mir-5687,hsa-mir-4709,hsa-mir-4757,hsa-mir-519a-1,hsa-mir-6855,hsa-mir-6781,hsa-mir-520g,hsa-mir-6840,hsa-mir-4714,hsa-mir-4645,hsa-mir-7111,hsa-mir-6809,hsa-mir-5188,hsa-mir-6888,hsa-mir-6728,hsa-mir-4727,hsa-mir-3136,hsa-mir-6507,hsa-mir-4791,hsa-mir-937,hsa-mir-548e,hsa-mir-548n,hsa-mir-4638,hsa-mir-585,hsa-mir-4724,hsa-mir-5683,hsa-mir-4755,hsa-mir-487a,hsa-mir-4433a,hsa-mir-548ag-2,hsa-mir-548b,hsa-mir-133a-1,hsa-mir-1228,hsa-mir-4529,hsa-mir-550a-3,hsa-mir-515-1,hsa-mir-513a-2,hsa-mir-373,hsa-mir-302a,hsa-mir-6870,hsa-mir-6729,hsa-mir-4648,hsa-mir-3151,hsa-mir-3612,hsa-mir-6751,hsa-mir-6510,hsa-mir-549a,hsa-mir-527,hsa-mir-3923,hsa-mir-4700,hsa-mir-3145,hsa-mir-4782,hsa-mir-3910-2,hsa-mir-6838,hsa-mir-6865,hsa-mir-6875,hsa-mir-3936,hsa-mir-3154,hsa-mir-448,hsa-mir-3149,hsa-mir-5695,hsa-mir-1323,hsa-mir-4435-2,hsa-mir-4487,hsa-mir-6823,hsa-mir-4768,hsa-mir-3911,hsa-mir-6731,hsa-mir-6720,hsa-mir-5089,hsa-mir-205,hsa-mir-5579,hsa-mir-6812,hsa-mir-4286,hsa-mir-6810,hsa-mir-4697,hsa-mir-4753,hsa-mir-3618,hsa-mir-632,hsa-mir-3935,hsa-mir-4422,hsa-mir-3161,hsa-mir-6850,hsa-mir-5088,hsa-mir-4639,hsa-mir-3662,hsa-mir-320e,hsa-mir-4751,hsa-mir-4671,hsa-mir-6843,hsa-mir-6876,hsa-mir-6715a,hsa-mir-1538,hsa-mir-548ag-1,hsa-mir-6881,hsa-mir-6739,hsa-mir-4667,hsa-mir-4779,hsa-mir-943,hsa-mir-6821,hsa-mir-1913,hsa-mir-6757,hsa-mir-6890,hsa-mir-518a-2,hsa-mir-4733,hsa-mir-4526,hsa-mir-3941,hsa-mir-3152,hsa-mir-4444-1,hsa-mir-372,hsa-mir-6730,hsa-mir-4717,hsa-mir-612,hsa-mir-526b,hsa-mir-6884,hsa-mir-3681,hsa-mir-6824,hsa-mir-4640,hsa-mir-514a-2,hsa-mir-6763,hsa-mir-548ba,hsa-mir-4662b,hsa-mir-520e,hsa-mir-3919,hsa-mir-5006,hsa-mir-3654,hsa-mir-520h,hsa-mir-5004,hsa-mir-8077,hsa-mir-7855,hsa-mir-6883,hsa-mir-4306,hsa-mir-2115,hsa-mir-4769,hsa-mir-1303,hsa-mir-3920,hsa-mir-4686,hsa-mir-1295a,hsa-mir-4748,hsa-mir-4752,hsa-mir-5696,hsa-mir-3934,hsa-mir-23c,hsa-mir-206,hsa-mir-641,hsa-mir-4284,hsa-mir-3199-1,hsa-mir-1267,hsa-mir-7113,hsa-mir-2681,hsa-mir-6839,hsa-mir-548at,hsa-mir-4707,hsa-mir-6737,hsa-mir-5189,hsa-mir-1264,hsa-mir-6785,hsa-mir-6871,hsa-mir-7155,hsa-mir-1285-1,hsa-mir-6826,hsa-mir-6805,hsa-mir-4515,hsa-mir-6767,hsa-mir-4442,hsa-mir-1227,hsa-mir-4469,hsa-mir-520a,hsa-mir-6847,hsa-mir-1254-2,hsa-mir-6842,hsa-mir-6882,hsa-mir-4804,hsa-mir-4498,hsa-mir-3609,hsa-mir-577,hsa-mir-4676,hsa-mir-4691,hsa-mir-449b,hsa-mir-1231,hsa-mir-6717,hsa-mir-6787,hsa-mir-4749,hsa-mir-4750,hsa-mir-3178,hsa-mir-4681,hsa-mir-6830,hsa-mir-1914,hsa-mir-6845,hsa-mir-3137,hsa-mir-3198-2,hsa-mir-4501,hsa-mir-3160-2,hsa-mir-4651,hsa-mir-6804,hsa-mir-6833,hsa-mir-4775,hsa-mir-522,hsa-mir-4740,hsa-mir-3170,hsa-mir-4803,hsa-mir-4712,hsa-mir-578,hsa-mir-4766,hsa-mir-551b,hsa-mir-4772,hsa-mir-3177,hsa-mir-6829,hsa-mir-513a-1,hsa-mir-5698,hsa-mir-3651,hsa-mir-6125,hsa-mir-124-2,hsa-mir-320d-1,hsa-mir-6874,hsa-mir-5682,hsa-mir-2277,hsa-mir-6750,hsa-mir-548o-2,hsa-mir-1537,hsa-mir-6777,hsa-mir-887,hsa-mir-4522,hsa-mir-3944,hsa-mir-4729,hsa-mir-4444-2,hsa-mir-6894,hsa-mir-3198-1,hsa-mir-6499,hsa-mir-6776,hsa-mir-4799,hsa-mir-4428,hsa-mir-4254,hsa-mir-6895,hsa-mir-423,hsa-mir-511,hsa-mir-7845,hsa-mir-6815,hsa-mir-5588,hsa-mir-3614,hsa-mir-664b,hsa-mir-3159,hsa-mir-1307,hsa-mir-224,hsa-mir-7641-2,hsa-mir-7703,hsa-mir-4654,hsa-mir-4521,hsa-mir-187,hsa-mir-509-3,hsa-mir-3937,hsa-mir-6753,hsa-mir-6831,hsa-mir-1179,hsa-mir-6786,hsa-mir-627,hsa-mir-3127,hsa-mir-4787,hsa-mir-3121,hsa-mir-4744,hsa-mir-1910,hsa-mir-4662a,hsa-mir-6775,hsa-mir-2113,hsa-mir-6501,hsa-mir-4745,hsa-mir-3074,hsa-mir-219b,hsa-mir-3193,hsa-mir-3150a,hsa-mir-1306,hsa-mir-200b,hsa-mir-7152,hsa-mir-18b,hsa-mir-4706,hsa-mir-4484,hsa-mir-6820,hsa-mir-517c,hsa-mir-3611,hsa-mir-1278,hsa-mir-6749,hsa-mir-7-3,hsa-mir-643,hsa-mir-4637,hsa-mir-183,hsa-mir-499a,hsa-mir-515-2,hsa-mir-4661,hsa-mir-147b,hsa-mir-7976,hsa-mir-3135a,hsa-mir-6780a,hsa-mir-29a,hsa-mir-203a,hsa-mir-1269a,hsa-mir-6735,hsa-mir-6801,hsa-mir-4433b,hsa-mir-6868,hsa-mir-1251,hsa-mir-6827,hsa-mir-1275,hsa-mir-139,hsa-mir-6858,hsa-mir-934,hsa-mir-6794,hsa-mir-6514,hsa-mir-5688,hsa-mir-1304,hsa-mir-4695,hsa-mir-301a,hsa-mir-1185-1,hsa-mir-6837,hsa-mir-202,hsa-mir-96,hsa-let-7c,hsa-mir-3939,hsa-mir-1248,hsa-mir-3680-1,hsa-mir-580,hsa-mir-6762,hsa-mir-550a-1,hsa-mir-4419b,hsa-mir-4704,hsa-mir-326,hsa-mir-450a-1,hsa-mir-215,hsa-mir-151b,hsa-mir-193b,hsa-mir-760,hsa-mir-3661,hsa-mir-543,hsa-mir-765,hsa-mir-656,hsa-mir-6877,hsa-mir-29c,hsa-mir-99b,hsa-mir-6852,hsa-mir-4443,hsa-mir-4677,hsa-mir-1302-3,hsa-mir-618,hsa-mir-548k,hsa-mir-4453,hsa-mir-106b,hsa-mir-4795,hsa-mir-203b,hsa-mir-301b,hsa-mir-6726,hsa-mir-670,hsa-mir-7702,hsa-mir-221,hsa-mir-615,hsa-mir-1292,hsa-mir-200a,hsa-mir-4683,hsa-mir-320c-1,hsa-mir-6500,hsa-mir-3691,hsa-mir-1225,hsa-mir-597,hsa-mir-3202-2,hsa-mir-7156,hsa-mir-7641-1,hsa-mir-4479,hsa-mir-328,hsa-mir-3117,hsa-mir-6748,hsa-mir-1298,hsa-mir-6808,hsa-mir-302b,hsa-mir-16-1,hsa-mir-4743,hsa-mir-496,hsa-mir-130b,hsa-mir-196a-1,hsa-mir-548d-1,hsa-let-7f-2,hsa-mir-6813,hsa-mir-3619,hsa-mir-4449,hsa-mir-6880,hsa-mir-6756,hsa-mir-507,hsa-mir-17,hsa-let-7b,hsa-mir-101-2,hsa-mir-182,hsa-mir-3138,hsa-mir-365a,hsa-mir-190a,hsa-mir-26a-2,hsa-mir-181a-1,hsa-mir-3913-2,hsa-mir-92a-1,hsa-mir-7-1,hsa-mir-4641,hsa-mir-3191,hsa-mir-140,hsa-mir-454,hsa-mir-1266,hsa-mir-138-2,hsa-mir-450b,hsa-mir-27a,hsa-mir-214,hsa-mir-342,hsa-mir-548v,hsa-mir-3200,hsa-mir-101-1,hsa-mir-376c,hsa-mir-320b-1,hsa-mir-4491,hsa-mir-216b,hsa-mir-6879,hsa-mir-5187,hsa-mir-222,hsa-mir-582,hsa-mir-744,hsa-mir-181b-2,hsa-mir-4632,hsa-mir-1181,hsa-mir-485,hsa-mir-98,hsa-mir-181d,hsa-mir-369,hsa-mir-374a,hsa-mir-223,hsa-mir-6798,hsa-mir-499b,hsa-mir-192,hsa-mir-539,hsa-mir-409,hsa-mir-23b,hsa-mir-181c,hsa-mir-3677,hsa-mir-4653
TCGA-QR-A702,-2.364331e-01,-5.325007e-01,-2.537730e-01,-6.446825e-01,-6.338522e-01,3.247278e-01,1.594165e+00,2.178356e+00,2.753697e-01,5.698134e-02,-3.079737e-01,1.640139e+00,-4.144782e-01,3.914195e+00,-1.149271e+00,-3.540849e-01,2.129431e+00,-7.280781e-02,1.917607e+00,-2.500000e-01,-5.333333e-01,-6.544947e-01,-2.787257e-01,-6.293103e-01,-7.754274e-01,-4.117262e-01,2.397452e+00,-4.482655e-01,-4.419417e-01,-3.611249e-01,-1.383638e-01,1.339821e+00,-2.861935e-01,-2.154284e-01,-5.961831e-01,2.403015e-01,4.978495e+00,-3.134739e-01,-2.855337e-01,-3.506672e-01,-1.579718e-01,9.494314e-01,-7.870790e-01,4.213102e+00,8.512565e-01,-4.010881e-01,-2.664181e-01,-6.962636e-02,-4.209445e-01,-3.815135e-01,1.831627e+00,-7.913842e-01,-6.039004e-01,-8.108398e-01,3.592856e-01,-2.223906e-01,-1.129866e+00,-3.441236e-01,-6.540980e-01,1.505226e-01,5.209715e-01,-6.307475e-01,4.018402e-01,2.134863e-01,-5.944875e-01,2.305857e+00,1.132997e+00,-3.321829e-02,2.113248e+00,-1.060051e+00,-4.277961e-01,-2.072312e-01,-6.158654e-01,-7.361826e-01,1.010857e+00,-5.337754e-01,1.434227e+00,-4.054424e-01,-3.698266e-01,3.488816e-01,-5.836900e-01,-3.131968e-01,-6.661073e-01,3.199335e-01,4.734941e-02,-3.855498e-01,2.079941e+00,3.108167e-01,-4.224455e-01,5.375680e-01,-2.921694e-01,6.427466e-01,2.452237e+00,-2.987169e-01,2.286247e+00,-3.115152e-01,2.071067e+00,1.907468e+00,-4.981130e-01,-2.976776e-01,-1.069178e-01,-3.128779e-01,-2.939402e-01,-4.345241e-01,-3.238096e-01,-3.369070e-01,-2.229154e-01,-4.119282e-01,8.439777e-01,-2.441323e-01,-2.128392e-01,1.703695e+00,-1.782034e-01,-4.388892e-01,-2.853506e-01,-4.074074e-01,-2.229154e-01,2.164985e+00,-4.938648e-01,-4.910887e-01,2.282921e-01,-5.058069e-01,1.266468e+01,1.250582e+00,-5.909368e-01,2.219612e+00,-2.664181e-01,-2.853506e-01,-3.514803e-01,-5.081379e-01,1.175567e+00,-2.616023e-01,-5.904678e-01,-2.913088e-01,-2.352310e-01,8.607009e-01,-6.690830e-01,-6.274057e-01,-6.864880e-01,-2.616023e-01,-4.487109e-01,-3.909001e-01,3.949785e-01,-2.710697e-01,-2.664181e-01,-4.085854e-01,2.529788e+00,-6.752615e-01,1.285059e+00,7.289384e-01,-4.303168e-01,7.014989e-01,3.628590e+00,-1.361443e-01,2.609045e+00,-4.216160e-01,7.817833e-01,-3.389172e-01,-2.664181e-01,1.507538e-02,7.978612e-01,3.217510e+00,-6.512171e-01,-4.733472e-01,-3.797773e-01,3.275297e+00,-2.630255e-01,1.333333e+00,-6.144478e-01,-3.999085e-01,4.494666e-01,-3.788110e-01,3.927388e+00,4.686558e-01,-3.982614e-01,-3.970255e-01,-1.925985e-01,-2.401237e-01,2.430712e-01,-2.231922e-01,-4.241463e-01,1.517918e+00,-8.796153e-02,-6.279504e-01,4.221979e-01,-2.877543e-01,-2.492178e-01,9.681900e-01,-6.085110e-01,-5.547002e-01,-3.441236e-01,-4.897796e-01,-2.630255e-01,1.030862e+00,-9.204308e-01,-3.128779e-01,6.266840e+00,-2.630255e-01,-4.487109e-01,-6.130258e-01,-5.423729e-01,-2.853506e-01,-2.877543e-01,-2.630255e-01,3.677185e+00,5.435892e-02,6.170783e-01,-1.313345e-01,-7.370432e-01,-2.853506e-01,2.921634e+00,1.815789e+00,-7.008766e-01,9.672416e-01,-4.145887e-01,-4.401188e-01,-6.461786e-01,1.763789e+00,-4.852475e-01,1.231289e+01,-5.964702e-01,-5.723987e-01,-5.293123e-01,1.884808e+00,-6.045854e-01,1.219463e+00,-5.358698e-01,1.096762e+00,4.061745e+00,2.349935e+00,4.199684e+00,1.423505e+00,2.395443e+00,2.746875e+00,-1.648986e-01,8.529260e-01,-2.664181e-01,-3.958259e-01,3.464917e+00,6.935891e-01,-1.164050e-01,-7.272382e-01,-3.441236e-01,-5.708530e-01,9.228652e-01,-2.702569e-01,4.907911e-01,-5.327765e-01,-4.152274e-01,-3.668705e-01,-5.680324e-01,1.718227e+00,-3.810250e-01,-4.303168e-01,-4.103473e-01,1.216655e-01,-3.340357e-01,1.215911e+00,1.527992e+00,3.078953e-01,-6.363636e-01,-3.238096e-01,7.591653e-01,-4.586289e-02,-2.877543e-01,-2.492178e-01,-8.918421e-01,-6.213548e-01,-3.241457e-01,-2.302481e-01,1.664760e+00,2.354839e+00,-1.116516e-01,-5.346456e-01,-9.604646e-01,1.530615e+00,8.691104e-02,1.352772e+00,9.038893e-01,1.327365e+00,1.623951e+00,-9.125994e-01,-6.580656e-01,-6.213158e-01,4.791777e-01,3.104661e-02,-4.487109e-01,6.201737e-01,-3.441236e-01,3.410689e+00,-1.147762e+00,3.217510e+00,-2.270383e-01,-4.904292e-01,-2.364331e-01,-2.995723e-01,1.778576e-01,-2.596162e-02,2.769818e-02,-5.444471e-01,4.696051e-01,2.503074e-01,-6.988185e-01,-4.944720e-01,1.816273e+00,-2.736333e-01,3.095877e+00,-5.925092e-01,-5.202669e-01,-3.609203e-01,-5.503117e-01,-3.789814e-01,-3.435932e-01,-7.077519e-02,-3.609203e-01,5.096774e+00,-4.650500e-01,2.290292e+00,-7.100938e-01,-5.539562e-01,1.665401e+00,2.473593e+00,-2.364331e-01,-2.630255e-01,-4.525696e-01,2.834747e-01,-2.364331e-01,-1.536032e-01,-5.259989e-01,-2.792758e-01,6.559430e-01,2.779446e+00,-6.870221e-01,2.636760e+00,5.773279e-01,-7.880390e-02,-3.413655e-01,-8.729639e-02,-2.479503e-01,-5.070265e-01,-1.180118e+00,-3.460643e-01,-3.466987e-01,-3.245483e-01,-5.149414e-01,2.163438e+00,1.697147e+00,-2.630255e-01,-2.300727e-01,6.893346e-01,-2.364331e-01,2.404434e+00,-3.925799e-01,-4.828671e-01,-2.364331e-01,-5.491186e-01,1.043056e+00,-1.504801e-01,-1.103459e-01,3.745040e+00,1.915912e+00,-3.359779e-01,1.001689e-01,-7.779997e-01,-2.364331e-01,-3.626680e-01,-4.903903e-01,2.848090e-01,6.318318e-01,2.283439e+00,2.152465e+00,-2.364331e-01,-2.267802e-01,-3.441236e-01,7.386452e-01,3.035050e-01,1.543839e-01,-2.000816e-01,-2.458141e-01,-5.193767e-01,-3.984358e-01,-5.549918e-01,7.770287e-01,3.124381e-01,7.494805e-01,-8.243001e-01,-2.364331e-01,-2.364331e-01,-1.979476e-01,-5.911684e-01,-2.036510e-01,5.458597e-01,-4.451677e-01,1.814456e+00,-3.651484e-01,2.510470e-01,-4.254923e-01,9.101040e-02,1.540673e+00,1.670871e+00,1.448694e-01,-4.124938e-01,-3.986376e-01,7.870030e-01,-2.364331e-01,-3.776130e-02,-5.106551e-01,-3.928616e-01,8.757250e-01,7.265136e-01,-9.085004e-02,-1.156032e-01,3.001615e+00,-6.243086e-01,2.737459e-01,-5.466140e-01,2.462630e+00,1.822271e+00,-7.698204e-02,-4.868776e-01,4.851921e+00,4.229526e+00,1.640842e+00,1.396227e+00,3.369101e+00,-3.568206e-01,1.696097e+00,-4.613441e-01,-4.998586e-01,1.285305e+00,3.243949e-01,-9.922400e-01,1.160136e+01,3.722053e+00,1.556541e+00,-1.049277e-01,-3.636309e-02,-1.203558e-02,-2.227388e-01,5.130894e-01,-3.021974e-01,2.412140e+00,-3.568206e-01,1.647226e+00,6.842924e-01,-6.163361e-01,-3.928616e-01,-1.525000e-01,2.374244e+00,1.107321e+00,6.134665e-01,-2.665276e-01,3.628590e+00,-7.512985e-01,4.994178e-02,9.959111e-01,3.936531e-01,1.040146e+00,2.210336e-01,1.936165e+00,7.281791e-01,3.669807e-01,4.268639e-01,7.479666e-01,-1.198817e-01,2.243350e-01,-5.530511e-01,5.671895e-01,-6.619865e-01,2.381350e+00,-3.730227e-01,3.810802e-01,5.976282e-01,1.317253e-01,2.283651e+00,-1.740777e-01,-9.949665e-02,1.363363e+00,6.112859e-01,-4.400648e-01,6.294703e-02,8.109715e-01,1.543205e+00,8.747372e-01,1.264824e+00,3.376196e-01,4.701150e+00,2.601891e-01,1.118296e+00,-2.151334e-01,-1.970871e-01,-5.925627e-01,-2.736333e-01,5.886091e-01,6.316460e-01,1.014247e+00,8.763800e-01,-2.715240e-01,1.643905e-01,6.462505e+00
TCGA-S7-A7X2,-2.364331e-01,-5.325007e-01,-2.537730e-01,-6.446825e-01,-6.338522e-01,-5.953343e-01,1.594165e+00,-3.238096e-01,2.753697e-01,-3.641851e-01,-3.079737e-01,-2.696119e-01,-4.144782e-01,-3.857284e-01,-1.149271e+00,2.053693e+00,2.129431e+00,-7.280781e-02,-3.620656e-01,-2.500000e-01,-5.333333e-01,3.823286e-01,9.848307e-01,8.362069e-01,2.963015e-01,-4.117262e-01,-7.949776e-01,-4.482655e-01,-4.419417e-01,1.619237e+00,9.556758e-01,2.809530e-01,-2.861935e-01,-2.154284e-01,-5.961831e-01,2.403015e-01,-4.284387e-01,-3.134739e-01,-2.855337e-01,-3.506672e-01,-1.579718e-01,-3.574782e-01,1.049439e-01,-3.928616e-01,-5.958796e-01,-4.010881e-01,-2.664181e-01,-1.098886e+00,-4.209445e-01,-3.815135e-01,-2.794007e-01,-7.913842e-01,9.755315e-01,3.673035e-01,6.563872e-02,7.347334e-01,2.323837e-01,-3.441236e-01,-6.540980e-01,-1.199891e-01,5.209715e-01,-6.307475e-01,-5.357869e-02,2.134863e-01,-5.944875e-01,-1.089008e-01,1.132997e+00,-3.321829e-02,4.974211e-01,-3.615679e-01,1.188322e+00,-2.072312e-01,3.025304e-01,3.155068e-01,-5.234793e-01,-5.337754e-01,3.354059e+00,-4.054424e-01,-3.698266e-01,-8.140571e-01,7.944669e-01,3.940886e-02,-6.661073e-01,2.197702e-01,-8.470283e-01,-3.855498e-01,-6.770957e-01,-3.214429e-01,8.431549e+00,-6.884167e-01,-2.921694e-01,-1.433700e-01,-4.327476e-01,-7.696201e-02,-6.556856e-01,-1.623771e-01,4.890203e-02,8.419602e-01,-6.879766e-01,-2.976776e-01,-1.069178e-01,-3.128779e-01,-2.939402e-01,1.617395e+00,-3.238096e-01,-3.369070e-01,-2.229154e-01,-4.119282e-01,-9.494749e-01,4.252628e-01,1.691512e+00,-3.076115e-01,4.641388e+00,-4.388892e-01,-2.853506e-01,-4.074074e-01,-2.229154e-01,-3.909001e-01,-4.938648e-01,8.133657e-01,2.282921e-01,-5.058069e-01,-1.169562e-01,-4.103473e-01,-5.909368e-01,-3.299423e-01,-2.664181e-01,-2.853506e-01,-3.514803e-01,-5.081379e-01,-4.898196e-01,-2.616023e-01,1.999222e-01,-2.913088e-01,-2.352310e-01,-4.006711e-01,8.475052e-01,3.788110e-01,6.549254e-01,-2.616023e-01,-4.487109e-01,-3.909001e-01,1.460794e+00,-2.710697e-01,-2.664181e-01,-4.085854e-01,-3.565473e-01,-6.752615e-01,-5.354412e-01,-5.754777e-01,-4.303168e-01,-3.265598e-01,-2.755891e-01,-1.361443e-01,-2.710697e-01,-4.216160e-01,-8.686481e-02,-3.389172e-01,-2.664181e-01,8.693467e-01,7.978612e-01,-2.664181e-01,-6.512171e-01,-4.733472e-01,-3.797773e-01,-6.275102e-01,-2.630255e-01,-3.333333e-01,3.438653e-01,-3.999085e-01,4.494666e-01,-3.788110e-01,-9.810014e-02,-4.686558e-01,-3.982614e-01,-3.970255e-01,-1.925985e-01,-4.452546e-01,-7.407884e-01,-2.231922e-01,-4.241463e-01,4.794694e+00,-1.133802e-01,-6.279504e-01,-3.064685e-01,-2.877543e-01,-2.492178e-01,-4.756021e-01,-6.085110e-01,-5.547002e-01,-3.441236e-01,-4.897796e-01,-2.630255e-01,-4.930208e-01,-9.204308e-01,-3.128779e-01,6.596673e-01,3.801913e+00,-4.487109e-01,-6.130258e-01,-5.423729e-01,-2.853506e-01,-2.877543e-01,-2.630255e-01,-9.763245e-01,7.144316e-01,-9.332169e-01,-4.925045e-02,-7.370432e-01,-2.853506e-01,-1.301496e-01,-4.210526e-01,-7.008766e-01,-4.751362e-01,-4.145887e-01,1.430386e+00,-6.461786e-01,-7.040641e-01,-4.852475e-01,-1.101954e-01,2.259866e+00,2.332311e+00,-5.293123e-01,-3.716523e-01,5.374092e-01,-2.201809e-01,8.875344e-01,-5.387605e-01,9.996755e-01,-6.688733e-01,-8.120640e-01,-7.646927e-02,-6.210409e-01,-4.270843e-01,4.936454e-02,1.624621e-01,-2.664181e-01,-3.958259e-01,-6.929834e-01,-2.376889e-01,-1.164050e-01,-7.272382e-01,2.093419e+00,-5.708530e-01,-5.712975e-01,-2.702569e-01,1.754950e+00,-5.327765e-01,-4.152274e-01,-3.668705e-01,-5.680324e-01,5.161750e-01,-3.810250e-01,-4.303168e-01,-4.103473e-01,-2.557641e-01,-3.340357e-01,-5.066296e-01,-9.577364e-01,-1.106759e+00,-6.363636e-01,-3.238096e-01,1.619553e+00,-4.586289e-02,3.475187e+00,-2.492178e-01,-8.918421e-01,-6.213548e-01,-2.817683e-01,-2.302481e-01,-3.860312e-01,-3.870968e-01,-1.116516e-01,-5.346456e-01,-9.604646e-01,2.218282e-02,-2.997212e-01,-5.169128e-01,-1.066126e+00,-3.821203e-01,-4.324487e-01,4.850753e-01,-6.580656e-01,2.579402e+00,-3.464326e-01,-6.202716e-01,-4.487109e-01,-6.201737e-01,-3.441236e-01,-4.785260e-01,4.714874e-01,3.217510e+00,-2.270383e-01,-4.904292e-01,-2.364331e-01,-2.995723e-01,-6.860220e-01,-6.144251e-01,-4.908273e-01,-3.394504e-01,-6.873930e-01,-3.663920e-01,3.910819e-01,8.540880e-01,-5.682246e-02,-2.736333e-01,-3.653024e-01,-1.002797e-01,-5.202669e-01,-3.609203e-01,-5.503117e-01,-3.789814e-01,-1.438601e-01,-1.057513e-01,-3.609203e-01,-3.870968e-01,-4.650500e-01,1.073335e-01,-7.100938e-01,-2.777904e-01,-4.013014e-02,8.448203e-01,-2.364331e-01,-2.630255e-01,-4.525696e-01,-5.717284e-01,-2.364331e-01,-1.536032e-01,-5.259989e-01,-6.885592e-01,-5.996690e-01,-6.803245e-01,-6.870221e-01,1.024353e+00,-1.499169e+00,-7.729373e-02,-3.413655e-01,3.249366e-01,-2.479503e-01,-5.070265e-01,-1.180118e+00,-3.460643e-01,-3.466987e-01,-3.245483e-01,-5.149414e-01,2.438296e-01,1.123558e+00,-2.630255e-01,-2.226078e-01,-5.775506e-01,-2.364331e-01,3.679383e-01,-3.925799e-01,-4.828671e-01,-2.364331e-01,-5.491186e-01,-8.881943e-01,-1.535588e-01,-1.157517e-01,-9.020899e-01,-6.089333e-01,-3.359779e-01,1.001689e-01,-9.060439e-02,-2.364331e-01,-3.626680e-01,-3.919116e-01,-6.835416e-01,-5.616283e-01,-1.363390e+00,-4.724924e-01,-2.364331e-01,-5.507520e-01,-3.441236e-01,-2.265953e-01,-4.480495e-01,-7.089470e-01,-2.016410e-01,-2.161348e-01,-6.311909e-01,-3.984358e-01,-5.549918e-01,7.770287e-01,-1.454453e-01,7.494805e-01,-6.767937e-01,-2.364331e-01,-2.364331e-01,-6.212318e-01,-5.097270e-01,-1.563479e-01,-1.054074e+00,-2.293750e-01,1.752409e-01,-3.651484e-01,-3.937086e-01,5.188117e-01,-6.947104e-01,-7.447932e-01,-6.992540e-01,-7.913897e-01,-4.124938e-01,-3.986376e-01,-8.283155e-01,-2.364331e-01,-3.295532e-01,-5.106551e-01,-3.928616e-01,-6.812485e-01,-6.307096e-01,-7.491417e-02,-5.146395e-01,-7.412302e-01,-6.023531e-01,-3.931070e-01,-2.731626e-01,-3.459185e-01,1.569796e+00,-7.531597e-02,-4.868776e-01,-6.320281e-01,-2.364331e-01,-9.783424e-01,-2.492398e-01,-6.929357e-01,-3.568206e-01,-6.549835e-01,-4.613441e-01,-4.998586e-01,-1.480543e-01,-5.361586e-01,7.536000e-02,-1.236596e-01,-1.081204e+00,-4.330226e-01,3.061355e-01,-5.983381e-01,-5.713246e-01,-6.212307e-01,3.002652e-01,-3.021974e-01,-5.944897e-01,2.170659e+00,4.706361e-01,-4.306888e-01,-6.163361e-01,-3.928616e-01,-4.581274e-02,-4.938692e-01,-4.246133e-01,-1.190631e+00,-2.327490e-01,-2.755891e-01,-5.600082e-01,-5.098452e-01,-9.073487e-01,-5.710823e-01,-5.001937e-02,-7.508295e-02,2.107953e-01,-5.887406e-01,-1.204155e-01,-4.998842e-01,-3.566559e-01,-2.754534e-01,7.636453e-01,-5.008379e-01,-5.621134e-01,-5.668775e-01,-2.543769e-01,-7.272901e-01,-9.094305e-01,-1.206323e+00,-7.175659e-01,-8.422288e-01,1.305582e+00,-9.949665e-02,6.252366e-01,3.925689e-02,9.834781e-02,2.364200e-01,-1.023340e+00,-4.081584e-01,-6.273368e-01,2.693607e-01,-3.556422e-01,-7.348811e-01,-2.249184e-01,-4.009635e-01,-1.102421e+00,-1.908529e-01,-1.032456e+00,-2.736333e-01,-3.776492e-01,-2.020202e-02,-5.968791e-01,-3.992644e-01,-4.703983e-01,-5.063226e-01,3.113036e+00
